rollout/ep_rew_mean,train/n_updates,time/fps,train/policy_loss,train/value_loss,train/explained_variance,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/std
196.11740690000005,51709,93,-14.262595176696777,0.6460997462272644,-0.13741004,-20.68914031982422,36.16,258550,2768,51710,0.0007,0.8293477296829224
194.92126271,51719,93,38.346588134765625,4.18380880355835,0.69263333,-20.699874877929688,35.98,258600,2769,51720,0.0007,0.8297339081764221
193.68302748,51729,93,-10426.4033203125,280962.0625,-0.008082628,-20.698463439941406,35.79,258650,2769,51730,0.0007,0.829943060874939
192.24917442999998,51739,93,-9.91086483001709,0.32373371720314026,0.35833973,-20.695789337158203,35.56,258700,2770,51740,0.0007,0.8297259211540222
191.77407304,51749,93,3.063850164413452,0.20087051391601562,-1.1982393,-20.70758628845215,35.48,258750,2770,51750,0.0007,0.8303588628768921
190.70272567,51759,93,28.529911041259766,2.6173322200775146,-3.791697,-20.70236587524414,35.31,258800,2771,51760,0.0007,0.8300625085830688
189.45184383000003,51769,93,6.213662624359131,0.4167594611644745,0.6593368,-20.706701278686523,35.11,258850,2772,51770,0.0007,0.8302871584892273
188.31290550000003,51779,93,-4480.3681640625,111406.5,0.01475656,-20.705509185791016,34.93,258900,2772,51780,0.0007,0.8301551938056946
186.82064858000004,51789,93,-4100.73486328125,114503.0,-0.016703367,-20.701200485229492,34.69,258950,2773,51790,0.0007,0.830072820186615
185.24873139000002,51799,93,-4599.740234375,110513.2265625,0.019887328,-20.70934295654297,34.44,259000,2773,51800,0.0007,0.8303268551826477
183.88774805,51809,93,-11726.126953125,272110.71875,-0.78966665,-20.700775146484375,34.22,259050,2774,51810,0.0007,0.829831063747406
183.28106309999998,51819,93,-90.00816345214844,23.366865158081055,-134.66223,-20.69618034362793,34.12,259100,2774,51820,0.0007,0.8297696709632874
181.93747693,51829,93,-2.2071056365966797,0.3323974311351776,-100.1951,-20.69742202758789,33.91,259150,2775,51830,0.0007,0.8296219706535339
180.6755455,51839,93,3.1710000038146973,1.6187046766281128,-2.6960855,-20.695556640625,33.71,259200,2775,51840,0.0007,0.829573929309845
179.09480164000004,51849,93,-24.141983032226562,1.4634720087051392,0.7319555,-20.686038970947266,33.46,259250,2776,51850,0.0007,0.8292165398597717
