train/critic_loss,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/actor_loss,train/n_updates,time/episodes,train/ent_coef,train/learning_rate,time/fps,train/ent_coef_loss
39.9202766418457,25600,386.12578271,72.83,610,-137.33030700683594,25499,430,0.023470543324947357,0.0003,41,1.6136667728424072
51.70310974121094,26349,388.5504711,73.71,634,-144.34841918945312,26248,440,0.023372802883386612,0.0003,41,1.500636100769043
50.671234130859375,26961,379.81871191,72.96,654,-146.52670288085938,26860,450,0.023424791172146797,0.0003,41,-1.168837070465088
39.509117126464844,27542,367.29232648000004,71.51,673,-143.34864807128906,27441,460,0.023220349103212357,0.0003,40,-6.206818580627441
50.777652740478516,28129,360.27837707,70.9,692,-141.96920776367188,28028,470,0.02334028296172619,0.0003,40,-1.047175407409668
40.71699142456055,28817,360.87420083999996,71.63,715,-149.77552795410156,28716,480,0.023953450843691826,0.0003,40,-1.3078737258911133
50.766624450683594,29481,357.76854445000004,71.34,737,-132.60511779785156,29380,490,0.0238798800855875,0.0003,39,4.524161338806152
83.05109405517578,30328,362.2786918699999,72.79,764,-142.78955078125,30227,500,0.023153318092226982,0.0003,39,-0.10197162628173828
38.17384338378906,31091,356.09443494,72.25,788,-142.53343200683594,30990,510,0.023151099681854248,0.0003,39,-2.8664116859436035
38.71499252319336,31929,361.35878991000004,73.2,815,-144.24832153320312,31828,520,0.023176228627562523,0.0003,39,-3.3957998752593994
42.72460174560547,32754,356.19966381000006,71.54,842,-135.75491333007812,32653,530,0.023255091160535812,0.0003,38,-1.579390525817871
42.77422332763672,33471,354.32652319999994,71.22,865,-136.5999298095703,33370,540,0.02272423356771469,0.0003,38,-5.679694175720215
39.58354187011719,34404,374.07774859000006,74.43,894,-137.840576171875,34303,550,0.022426407784223557,0.0003,38,-0.9805934429168701
64.63258361816406,35129,384.17795315,75.87,918,-138.61087036132812,35028,560,0.021783316507935524,0.0003,38,-6.8835625648498535
37.63216781616211,36049,405.1820979300001,79.2,947,-137.26150512695312,35948,570,0.021825863048434258,0.0003,38,-1.7574195861816406
35.923614501953125,36853,413.08540225999997,80.36,972,-137.6770782470703,36752,580,0.022153958678245544,0.0003,37,-0.11165452003479004
40.32243347167969,37787,427.92503775999995,83.06,1002,-136.34742736816406,37686,590,0.0223210621625185,0.0003,37,1.9667465686798096
34.83656311035156,38551,426.00399001,82.23,1026,-137.37208557128906,38450,600,0.021718816831707954,0.0003,37,8.507434844970703
46.295188903808594,39358,431.8107952800001,82.67,1052,-133.02337646484375,39257,610,0.022065063938498497,0.0003,37,2.1876039505004883
33.990318298339844,40132,428.77431677,82.03,1077,-132.44491577148438,40031,620,0.021496564149856567,0.0003,37,2.6051461696624756
44.399208068847656,41028,431.79809628000004,82.74,1106,-140.36691284179688,40927,630,0.021554429084062576,0.0003,37,-1.1004620790481567
45.368614196777344,41938,443.29727949,84.67,1136,-131.3133544921875,41837,640,0.021704699844121933,0.0003,36,-3.6936638355255127
32.35212326049805,42719,438.2566916799999,83.15,1161,-138.2320556640625,42618,650,0.022027596831321716,0.0003,36,-6.022909164428711
49.37742233276367,43565,448.69595234,84.36,1187,-147.17520141601562,43464,660,0.022409219294786453,0.0003,36,-4.041109561920166
32.07395935058594,44272,439.40333877999996,82.23,1210,-135.93136596679688,44171,670,0.02212555520236492,0.0003,36,-3.2001352310180664
34.642520904541016,45068,440.37366805,82.15,1236,-135.50331115722656,44967,680,0.021797075867652893,0.0003,36,0.9075603485107422
40.231201171875,45901,436.97414782,81.14,1263,-148.06430053710938,45800,690,0.02196895331144333,0.0003,36,-5.111528396606445
38.61186599731445,46846,442.36434199,82.95,1293,-141.08958435058594,46745,700,0.021758096292614937,0.0003,36,-1.0197081565856934
38.44304275512695,47479,429.6126178999999,81.21,1313,-136.41452026367188,47378,710,0.021738922223448753,0.0003,36,1.2769684791564941
35.1069221496582,48217,423.5132381399999,80.85,1337,-145.97959899902344,48116,720,0.02156216651201248,0.0003,36,0.48682665824890137
38.918514251708984,49089,420.09828656999997,80.61,1365,-137.0564422607422,48988,730,0.021976733580231667,0.0003,35,-0.3560980558395386
32.057308197021484,49864,410.59315456999997,79.26,1389,-143.32077026367188,49763,740,0.021904440596699715,0.0003,35,-2.9332149028778076
38.250823974609375,50696,410.38943348,79.77,1416,-149.15577697753906,50595,750,0.02163085900247097,0.0003,35,-1.9762524366378784
38.090667724609375,51556,407.51802634,79.91,1444,-145.13961791992188,51455,760,0.02187502756714821,0.0003,35,-0.5681723356246948
34.354888916015625,52534,420.0083761,82.62,1475,-145.23532104492188,52433,770,0.02165919356048107,0.0003,35,0.19807183742523193
32.313106536865234,53332,419.80823404999995,82.64,1501,-139.97491455078125,53231,780,0.02168337069451809,0.0003,35,2.6814379692077637
42.22968673706055,54095,415.75657865,81.94,1526,-144.5352783203125,53994,790,0.02167171612381935,0.0003,35,0.896764874458313
37.39009094238281,54820,408.74012739,79.74,1549,-142.44918823242188,54719,800,0.021463217213749886,0.0003,35,-2.0019474029541016
37.73704528808594,55662,423.2577750000001,81.83,1576,-141.58474731445312,55561,810,0.02188500203192234,0.0003,35,-0.31240394711494446
42.055519104003906,56524,432.52316014999997,83.07,1603,-139.2008056640625,56423,820,0.0215337872505188,0.0003,35,-7.723879814147949
