train/policy_gradient_loss,train/std,train/learning_rate,time/time_elapsed,time/total_timesteps,train/approx_kl,train/clip_fraction,time/iterations,train/n_updates,train/explained_variance,time/fps,train/value_loss,train/entropy_loss,rollout/ep_len_mean,train/loss,rollout/ep_rew_mean,train/clip_range
-0.017533101240405812,0.3422738015651703,0.0003,50014,5836800,0.73494077,0.557666015625,2850,28490,0.96249914,116,213.9991379737854,-4.626586553454399,108.68,58.69129180908203,569.86920753,0.2
-0.00676623985345941,0.34158575534820557,0.0003,50099,5857280,0.8533152,0.60537109375,2860,28590,0.95170206,116,221.17137577533722,-4.5827894568443295,109.06,69.99679565429688,571.13058743,0.2
-0.01764175842690747,0.33953118324279785,0.0003,50182,5877760,0.6523676,0.5142578125,2870,28690,0.93490815,117,340.7495970726013,-4.4905207976698875,112.57,105.53675079345703,597.49881997,0.2
-0.009767212820588612,0.33982428908348083,0.0003,50263,5898240,1.1311586,0.637841796875,2880,28790,0.95193577,117,226.19418621063232,-4.5002346456050875,106.85,99.38345336914062,568.4568821600001,0.2
0.001218112002243288,0.33946821093559265,0.0003,50345,5918720,1.2432327,0.6693359375,2890,28890,0.96538687,117,174.22393193244935,-4.466347771883011,107.19,39.2442741394043,565.7182886400001,0.2
-0.012194212141912431,0.33859071135520935,0.0003,50428,5939200,0.8374448,0.634375,2900,28990,0.9638417,117,198.45024795532225,-4.406159743666649,109.09,65.7140884399414,577.65071915,0.2
-0.03311389290756779,0.33900755643844604,0.0003,50509,5959680,0.56209004,0.5365234375,2910,29090,0.9343336,117,332.61044204235077,-4.432292868196964,107.24,126.28093719482422,564.11669429,0.2
-0.022970306704519317,0.3375339210033417,0.0003,50592,5980160,0.551872,0.577001953125,2920,29190,0.9451958,118,282.1944301843643,-4.3295624032616615,114.4,70.45928955078125,600.49933723,0.2
-0.021476387171423993,0.3369186222553253,0.0003,50674,6000640,0.8362869,0.60146484375,2930,29290,0.9524667,118,271.1281780719757,-4.300994896888733,107.96,102.71721649169922,569.01047713,0.2
-0.010970545961754397,0.3367973864078522,0.0003,50763,6021120,0.8346988,0.603759765625,2940,29390,0.938005,118,319.41754364967346,-4.286406223475933,114.21,125.19482421875,602.26254715,0.2
-0.008291353637469,0.3363107740879059,0.0003,50850,6041600,0.8730507,0.619873046875,2950,29490,0.9577329,118,216.50387041568757,-4.276827098429203,110.65,72.02399444580078,581.4113281900001,0.2
-0.018396295080310664,0.3355623185634613,0.0003,50933,6062080,0.8433607,0.6064453125,2960,29590,0.9416682,119,278.0043025493622,-4.2693614065647125,109.3,84.51730346679688,581.6904923500001,0.2
-0.019899560124031268,0.3342132270336151,0.0003,51017,6082560,1.7623384,0.612890625,2970,29690,0.9631067,119,184.91389775276184,-4.233964318037033,110.05,66.19571685791016,588.34267851,0.2
-0.016327719191031063,0.33481934666633606,0.0003,51103,6103040,0.90447056,0.57578125,2980,29790,0.9412354,119,230.7580548286438,-4.273964403569698,105.13,65.05488586425781,560.9899493600001,0.2
-0.014374084485461935,0.33347442746162415,0.0003,51188,6123520,1.2086146,0.60185546875,2990,29890,0.9375597,119,286.9074129343033,-4.2125136137008665,110.08,139.9425048828125,580.6931131599999,0.2
-0.006539732869714499,0.33280709385871887,0.0003,51269,6144000,1.0372593,0.5970703125,3000,29990,0.94819635,119,271.4899954080582,-4.208893299102783,111.86,99.18514251708984,594.37165749,0.2
-0.022699809828191066,0.3324125409126282,0.0003,51352,6164480,0.6385648,0.5189453125,3010,30090,0.9270801,120,413.2503049850464,-4.170696258544922,107.89,79.37184143066406,569.62038416,0.2
-0.019319880730472506,0.3304683268070221,0.0003,51431,6184960,0.8207019,0.575634765625,3020,30190,0.94137526,120,299.81901071071627,-4.087059383094311,105.68,86.04227447509766,564.3635015,0.2
-0.011053838481893763,0.32736891508102417,0.0003,51514,6205440,0.9064249,0.544873046875,3030,30290,0.94143677,120,355.3984183311462,-3.951608280092478,109.5,111.9087905883789,573.5931626200002,0.2
-0.027792985222185963,0.3268744647502899,0.0003,51596,6225920,0.55454487,0.51708984375,3040,30390,0.9438072,120,292.2028748512268,-3.9299009524285795,105.96,55.012657165527344,559.80286682,0.2
-0.01871579988510348,0.32695630192756653,0.0003,51678,6246400,0.828193,0.59189453125,3050,30490,0.9579007,120,232.32035281658173,-3.936127296090126,108.51,81.61219024658203,574.5334765800001,0.2
-0.01744706135650631,0.32552146911621094,0.0003,51758,6266880,0.73593384,0.563232421875,3060,30590,0.9407385,121,303.9403041601181,-3.8701244190335276,105.34,132.72023010253906,561.3999587800001,0.2
0.0006682234263280407,0.324534147977829,0.0003,51838,6287360,1.1648898,0.577734375,3070,30690,0.9423226,121,295.981880235672,-3.827904527634382,109.95,109.67725372314453,583.37130872,0.2
-0.03174040986923501,0.3241731524467468,0.0003,51919,6307840,0.2775705,0.464013671875,3080,30790,0.92655003,121,413.6163046360016,-3.8138319350779057,109.31,99.91743469238281,572.98900039,0.2
-0.023181194027711172,0.32366931438446045,0.0003,52000,6328320,0.7909828,0.57998046875,3090,30890,0.93527406,121,344.91762108802794,-3.784605576843023,107.57,76.9303970336914,567.17818589,0.2
-0.013211029118974694,0.3233426511287689,0.0003,52081,6348800,0.7514455,0.5828125,3100,30990,0.9322259,121,304.59902074337003,-3.7744331032037737,103.61,154.07159423828125,542.8866719700001,0.2
-0.01175621634174604,0.3231831192970276,0.0003,52160,6369280,0.61725974,0.62783203125,3110,31090,0.9390656,122,279.5179132938385,-3.740066910535097,101.89,96.16796112060547,534.6104123700001,0.2
0.021608543198090045,0.322599321603775,0.0003,52243,6389760,0.9925251,0.63369140625,3120,31190,0.9503003,122,271.5087327480316,-3.7293106868863104,106.04,131.759033203125,554.1898830299999,0.2
0.019970736675895752,0.3235105574131012,0.0003,52324,6410240,1.1399403,0.68857421875,3130,31290,0.9501934,122,263.7922294139862,-3.7547412350773812,107.22,102.48395538330078,559.46456275,0.2
0.0003658295172499493,0.3237059414386749,0.0003,52407,6430720,0.9477226,0.558642578125,3140,31390,0.94641954,122,293.97350027561185,-3.782163254916668,106.59,102.32125854492188,559.1003468399999,0.2
-0.023566572307026946,0.32226669788360596,0.0003,52490,6451200,0.6155584,0.547021484375,3150,31490,0.93292767,122,286.7144872426987,-3.7218126758933066,106.62,86.1903305053711,556.05555518,0.2
0.02605833331181202,0.3221427798271179,0.0003,52576,6471680,1.8766936,0.703076171875,3160,31590,0.9522211,123,209.233971786499,-3.7370918288826944,101.82,64.82500457763672,528.7853993900001,0.2
-0.01230331031983951,0.32300809025764465,0.0003,52656,6492160,0.9977043,0.602978515625,3170,31690,0.9390869,123,258.29717762470244,-3.7557703986763955,104.76,100.7490234375,546.18274691,0.2
0.010417114256415515,0.3229835331439972,0.0003,52737,6512640,1.5347786,0.683935546875,3180,31790,0.93320477,123,220.43163785934448,-3.7013297379016876,103.03,62.67521286010742,538.4971791400001,0.2
0.0017153811611933633,0.3238763213157654,0.0003,52820,6533120,1.2917346,0.63251953125,3190,31890,0.94006675,123,264.42152132987974,-3.7688425235450267,108.75,76.93119812011719,566.63104647,0.2
-0.03773287324002013,0.3242643177509308,0.0003,52901,6553600,0.5576557,0.548388671875,3200,31990,0.92983687,123,309.1949104547501,-3.8009510673582554,104.19,107.63431549072266,545.1769930199999,0.2
-0.017907943335012534,0.3222609758377075,0.0003,52984,6574080,0.9071866,0.59140625,3210,32090,0.9410198,124,285.18739066123965,-3.710113961994648,105.82,79.15046691894531,565.13373753,0.2
-0.009362618988961912,0.321735680103302,0.0003,53067,6594560,0.7066195,0.535400390625,3220,32190,0.91906905,124,391.76123919487,-3.6516359582543374,108.65,144.85643005371094,571.36247722,0.2
-0.004003364156233147,0.3205922245979309,0.0003,53150,6615040,1.0468348,0.577880859375,3230,32290,0.9234684,124,363.3223331212997,-3.615169281512499,108.44,98.73719787597656,578.4311192700001,0.2
-0.0038401885161874817,0.3196255564689636,0.0003,53231,6635520,0.99620456,0.64443359375,3240,32390,0.9620466,124,187.94048721790313,-3.5712999679148196,105.44,76.11083984375,562.9388003,0.2
-0.02337976469716523,0.31962350010871887,0.0003,53313,6656000,0.66186094,0.588720703125,3250,32490,0.94909436,124,275.7510612010956,-3.5767555706202985,109.57,92.32161712646484,581.04911426,0.2
-0.031286910371272826,0.3197237551212311,0.0003,53396,6676480,0.6773094,0.575390625,3260,32590,0.93918395,125,294.01830914020536,-3.582539899647236,107.03,122.41957092285156,567.98562039,0.2
-0.02405782282585278,0.31824490427970886,0.0003,53478,6696960,0.7828417,0.601953125,3270,32690,0.9587474,125,243.08718707561493,-3.4975441046059133,108.4,70.35514068603516,574.7390287999999,0.2
-0.027803370851324873,0.31700751185417175,0.0003,53560,6717440,1.0687666,0.523095703125,3280,32790,0.92893285,125,338.27875754833224,-3.4464401796460153,103.44,97.62867736816406,553.7646347,0.2
-0.008529684040695429,0.31616711616516113,0.0003,53639,6737920,0.76258206,0.612109375,3290,32890,0.9511169,125,238.39979522228242,-3.415547301620245,106.51,70.63005065917969,562.7750178499999,0.2
-0.032458032880094835,0.3144744634628296,0.0003,53719,6758400,0.68157536,0.575244140625,3300,32990,0.947854,125,294.6000070095062,-3.30071707367897,106.58,80.4941635131836,566.4243795299999,0.2
-0.021264772416907364,0.31377243995666504,0.0003,53803,6778880,0.87810445,0.557861328125,3310,33090,0.9466577,125,261.9826929330826,-3.251236706227064,105.07,85.44308471679688,563.8741828899999,0.2
-0.012344657644280232,0.31333401799201965,0.0003,53887,6799360,1.0301578,0.58369140625,3320,33190,0.93919754,126,333.63793992996216,-3.2242424197494985,100.64,84.63172912597656,531.1364478400001,0.2
-0.022954534433665685,0.3116348385810852,0.0003,53972,6819840,0.73436445,0.58505859375,3330,33290,0.92183566,126,389.7070903778076,-3.129340720176697,98.38,132.82220458984375,519.95201491,0.2
-0.005581797007471323,0.310837984085083,0.0003,54062,6840320,0.80049694,0.573095703125,3340,33390,0.9219956,126,404.98010048866274,-3.059136947989464,104.65,161.29525756835938,558.3464300400001,0.2
-0.009334939840482549,0.30996572971343994,0.0003,54142,6860800,1.0214456,0.609375,3350,33490,0.93139094,126,302.2379247426987,-3.026638989895582,103.29,162.44798278808594,547.88493103,0.2
-0.0263873357034754,0.3093458116054535,0.0003,54222,6881280,0.5681848,0.55078125,3360,33590,0.9195365,126,378.55919342041017,-3.0142147310078142,101.24,152.0546112060547,538.18531553,0.2
-0.010492942438577301,0.30763232707977295,0.0003,54305,6901760,0.6875441,0.585107421875,3370,33690,0.91252846,127,349.0061554431915,-2.9215761296451093,86.85,112.52680206298828,462.8436492299999,0.2
-0.025859252308146098,0.30751559138298035,0.0003,54389,6922240,0.67058885,0.572021484375,3380,33790,0.91663027,127,417.36027483940126,-2.9407801173627375,99.66,197.46405029296875,529.74744968,0.2
-0.023463374280254357,0.30761584639549255,0.0003,54471,6942720,0.6893817,0.587158203125,3390,33890,0.92975026,127,368.6333036661148,-2.9392283894121647,104.07,115.5781021118164,553.41646246,0.2
-0.005198916819063015,0.3081724941730499,0.0003,54553,6963200,0.99867696,0.61337890625,3400,33990,0.9393856,127,271.17987246513366,-2.98139962926507,100.0,85.72144317626953,528.58475374,0.2
-0.029933185511617923,0.30907803773880005,0.0003,54632,6983680,0.56413,0.568896484375,3410,34090,0.9393434,127,302.1294366836548,-3.0257900401949884,103.29,88.06005096435547,551.29286881,0.2
-0.016405782695801462,0.3085270822048187,0.0003,54712,7004160,0.68742406,0.5763671875,3420,34190,0.9436904,128,254.1751977443695,-2.9894069984555243,100.27,121.05268096923828,535.12336321,0.2
-0.02079878808290232,0.30835476517677307,0.0003,54795,7024640,0.86053145,0.5796875,3430,34290,0.93693405,128,352.2928042411804,-2.9732042789459228,106.28,109.24449157714844,564.7937372499999,0.2
-0.005440271383849904,0.30922240018844604,0.0003,54874,7045120,1.0074568,0.637890625,3440,34390,0.9540098,128,251.2679714679718,-2.994736085832119,105.4,133.1023712158203,561.9182728500001,0.2
-0.010358178155729546,0.3080042004585266,0.0003,54956,7065600,1.128728,0.64384765625,3450,34490,0.94124216,128,271.1381366014481,-2.9162412866950036,100.73,62.77691650390625,542.5613906399999,0.2
-0.020094917545793577,0.3076252341270447,0.0003,55032,7086080,0.91099703,0.57890625,3460,34590,0.9460521,128,299.6888068675995,-2.8850957810878755,102.88,82.4353256225586,552.8651568,0.2
-0.030202538907178677,0.3066776394844055,0.0003,55110,7106560,0.76472986,0.591650390625,3470,34690,0.9457389,128,297.52514510154725,-2.8281894959509373,102.04,102.8836441040039,546.03897054,0.2
0.0033141617255751043,0.30583566427230835,0.0003,55191,7127040,1.3246598,0.60791015625,3480,34790,0.94829667,129,275.57638397216795,-2.7696389734745024,105.45,102.83712768554688,564.37499126,0.2
0.001082368940114975,0.30545514822006226,0.0003,55269,7147520,1.0256542,0.577978515625,3490,34890,0.9267851,129,377.41488094329833,-2.769826339930296,98.4,105.77923583984375,525.04943822,0.2
0.021314059529686347,0.30554041266441345,0.0003,55347,7168000,1.6506393,0.635546875,3500,34990,0.9254675,129,336.9779770374298,-2.776317135989666,104.82,95.76729583740234,555.9794106,0.2
-0.008812130760634317,0.3051965832710266,0.0003,55424,7188480,1.2313781,0.6453125,3510,35090,0.94089174,129,269.9121064186096,-2.725274795293808,107.19,77.98259735107422,570.41754331,0.2
-0.015512795350514353,0.3037112355232239,0.0003,55503,7208960,0.79320836,0.570556640625,3520,35190,0.92745143,129,415.89946765899657,-2.6632054671645164,108.44,169.3271484375,573.2021143300001,0.2
0.014748307820991614,0.30399346351623535,0.0003,55581,7229440,1.5260532,0.670654296875,3530,35290,0.9454568,130,273.2960332632065,-2.689332007616758,105.81,72.5636978149414,557.47035401,0.2
-0.003045437432592735,0.3032190203666687,0.0003,55661,7249920,1.0903217,0.610791015625,3540,35390,0.9311438,130,314.9969519376755,-2.6501501843333246,100.02,93.84319305419922,526.38778772,0.2
-0.03872290739091113,0.30255264043807983,0.0003,55739,7270400,0.44167626,0.481494140625,3550,35490,0.8982508,130,536.1704831600189,-2.5931679233908653,104.31,188.90411376953125,548.12249364,0.2
0.016966544880415314,0.3023722171783447,0.0003,55819,7290880,1.2020423,0.666357421875,3560,35590,0.94093305,130,287.16948266029357,-2.5889635629951955,97.87,70.94884490966797,515.4280545299999,0.2
0.008663614135002717,0.29979026317596436,0.0003,55898,7311360,1.2921294,0.6611328125,3570,35690,0.9470302,130,286.2750977754593,-2.448334926366806,106.77,125.86631774902344,560.7927000000001,0.2
-0.020078775139700154,0.2982419729232788,0.0003,55976,7331840,0.94688106,0.6265625,3580,35790,0.9379868,130,332.1557173967361,-2.3617522977292538,105.37,148.29498291015625,559.52113276,0.2
-0.020004134651389904,0.29794052243232727,0.0003,56056,7352320,0.9736241,0.597900390625,3590,35890,0.94642353,131,328.3947875022888,-2.34939993172884,100.44,92.72863006591797,528.2462159300001,0.2
-0.01646126706909854,0.2975414991378784,0.0003,56136,7372800,0.92343754,0.5705078125,3600,35990,0.930471,131,282.77950143814087,-2.3485003083944322,99.53,109.84514617919922,517.71686309,0.2
0.006588594082859345,0.2977272570133209,0.0003,56216,7393280,1.4754112,0.656494140625,3610,36090,0.9494639,131,215.7166887998581,-2.3932862848043444,91.42,153.8247528076172,476.92263834000005,0.2
0.007339301725733094,0.29647424817085266,0.0003,56295,7413760,1.2119033,0.669091796875,3620,36190,0.93627864,131,256.4357321739197,-2.324493798613548,91.81,89.39396667480469,475.88028318000005,0.2
-0.0053909274560282935,0.2953663170337677,0.0003,56372,7434240,1.4769835,0.66708984375,3630,36290,0.95923585,131,188.18211417198182,-2.2506578296422957,96.07,64.26606750488281,493.9353538899999,0.2
0.09458038018201478,0.2953589856624603,0.0003,56451,7454720,2.2115533,0.747802734375,3640,36390,0.93944174,132,259.1983289957046,-2.238565934449434,90.82,88.70997619628906,474.94447092999997,0.2
-0.016295625545899382,0.29353806376457214,0.0003,56529,7475200,1.0112724,0.63662109375,3650,36490,0.9537997,132,219.66090514659882,-2.179928281158209,95.63,77.30363464355469,498.60766858000005,0.2
-0.025706116316723638,0.293749064207077,0.0003,56608,7495680,0.8191625,0.62080078125,3660,36590,0.95698285,132,204.8527063369751,-2.2076921440660953,99.42,66.7809829711914,516.54130965,0.2
-0.004243416083045304,0.29308563470840454,0.0003,56685,7516160,1.1317089,0.683740234375,3670,36690,0.9453248,132,236.40645244121552,-2.201785771548748,95.24,133.25985717773438,501.37548461,0.2
-0.01409665621467866,0.29249024391174316,0.0003,56761,7536640,1.1789219,0.617578125,3680,36790,0.94746864,132,253.19569697380066,-2.1774219557642938,96.54,124.41433715820312,502.35176051999997,0.2
0.002861283114179969,0.294379323720932,0.0003,56840,7557120,1.3389997,0.674267578125,3690,36890,0.9591362,132,184.3748970746994,-2.266520603001118,98.59,60.80069351196289,513.65933785,0.2
-0.014818699909665157,0.29390183091163635,0.0003,56923,7577600,1.3321548,0.651513671875,3700,36990,0.9642932,133,177.6608448266983,-2.2276687301695346,93.38,43.47930908203125,491.2720320299999,0.2
-0.024264087979099715,0.29274284839630127,0.0003,57004,7598080,0.85557175,0.60751953125,3710,37090,0.94944894,133,244.832533454895,-2.1831814385950565,93.89,67.36862182617188,497.21101333,0.2
