time/time_elapsed,train/n_updates,rollout/ep_rew_mean,train/policy_loss,time/iterations,train/entropy_loss,rollout/ep_len_mean,time/total_timesteps,train/explained_variance,train/std,train/learning_rate,time/fps,train/value_loss
101,1979,107.64638485000002,275.8459777832031,1980,-23.8261775970459,22.18,9900,-0.00045335293,0.9832572937011719,0.0007,97,177.00234985351562
101,1989,108.99557270000001,279.8512268066406,1990,-23.826353073120117,22.48,9950,-9.1552734e-05,0.9833314418792725,0.0007,97,176.0343475341797
102,1999,109.54371473999998,296.8003845214844,2000,-23.830810546875,22.6,10000,0.00036722422,0.9836888313293457,0.0007,97,182.66783142089844
103,2009,110.83084864,-1386.4599609375,2010,-23.825756072998047,22.86,10050,-0.00089132786,0.9833230376243591,0.0007,97,3338.262451171875
103,2019,110.35854010000001,277.706787109375,2020,-23.82146644592285,22.79,10100,-5.853176e-05,0.9829736351966858,0.0007,97,177.47865295410156
104,2029,110.24142426999998,-935.4664306640625,2030,-23.8262939453125,22.77,10150,-7.4609194,0.9831892848014832,0.0007,97,1658.419189453125
104,2039,110.52115356999997,-1348.2666015625,2040,-23.831907272338867,22.82,10200,0.00028389692,0.9836738705635071,0.0007,97,3160.201171875
105,2049,111.27196714,283.19775390625,2050,-23.833364486694336,22.99,10250,0.00422585,0.9835801720619202,0.0007,97,189.5016632080078
105,2059,111.67747990000002,314.59942626953125,2060,-23.828298568725586,23.07,10300,0.0014949441,0.9837176203727722,0.0007,97,177.8938446044922
106,2069,112.65728222000001,284.9503479003906,2070,-23.827224731445312,23.26,10350,9.763241e-05,0.9834415316581726,0.0007,97,175.0247802734375
107,2079,113.0454083,310.9413757324219,2080,-23.826574325561523,23.35,10400,0.0001360774,0.9836082458496094,0.0007,97,174.4372100830078
107,2089,113.50377564000001,-466.1771545410156,2090,-23.806732177734375,23.46,10450,0.0002669096,0.9822737574577332,0.0007,97,1729.6197509765625
108,2099,114.42353701,226.42349243164062,2100,-23.7990779876709,23.64,10500,0.0007780194,0.9816246032714844,0.0007,97,122.44837951660156
108,2109,115.40011777,303.9312438964844,2110,-23.799251556396484,23.84,10550,-4.4107437e-06,0.98198002576828,0.0007,97,173.37020874023438
109,2119,116.57697553,350.02545166015625,2120,-23.797286987304688,24.05,10600,0.0007453561,0.9818374514579773,0.0007,97,212.4638671875
109,2129,116.48772290000001,-157.84613037109375,2130,-23.79524803161621,24.01,10650,-7.5101852e-06,0.9814727902412415,0.0007,97,1027.517822265625
110,2139,118.06483869000002,260.6871032714844,2140,-23.79402732849121,24.31,10700,-9.000301e-05,0.9812743067741394,0.0007,97,174.645263671875
110,2149,118.15587614,308.6990661621094,2150,-23.78331756591797,24.3,10750,0.00012803078,0.9810523986816406,0.0007,97,175.83737182617188
111,2159,118.30739457000001,296.3898620605469,2160,-23.786447525024414,24.33,10800,0.001110971,0.9809734225273132,0.0007,97,206.17808532714844
111,2169,118.96697476,285.1730651855469,2170,-23.776357650756836,24.45,10850,-0.00033056736,0.9804689884185791,0.0007,97,168.8369598388672
112,2179,120.17132854000002,353.96038818359375,2180,-23.781272888183594,24.68,10900,6.508827e-05,0.9808614253997803,0.0007,97,237.44956970214844
112,2189,121.04775399,299.88702392578125,2190,-23.788436889648438,24.84,10950,1.6987324e-05,0.9812077879905701,0.0007,97,172.74514770507812
113,2199,122.53790496999999,323.15057373046875,2200,-23.79779815673828,25.11,11000,-0.00053703785,0.9817882180213928,0.0007,97,200.1599578857422
113,2209,122.70311613999998,350.7220764160156,2210,-23.809289932250977,25.1,11050,0.00018590689,0.9824476838111877,0.0007,97,239.5724334716797
114,2219,123.31367622999998,314.050048828125,2220,-23.809797286987305,25.19,11100,0.00028163195,0.9824700355529785,0.0007,97,197.30357360839844
114,2229,123.65314396,240.14537048339844,2230,-23.812557220458984,25.26,11150,-0.0009928942,0.982600748538971,0.0007,97,113.77982330322266
115,2239,124.44607916000002,-1139.4664306640625,2240,-23.801979064941406,25.42,11200,2.2530556e-05,0.9820072054862976,0.0007,96,3110.759765625
116,2249,123.96571707000001,260.5270690917969,2250,-23.80318832397461,25.31,11250,0.0013129115,0.9817332029342651,0.0007,96,170.01626586914062
116,2259,124.79266875000002,338.77337646484375,2260,-23.802526473999023,25.45,11300,0.00073969364,0.9820346832275391,0.0007,96,235.86009216308594
117,2269,124.94129724,335.8275146484375,2270,-23.798574447631836,25.47,11350,-0.0005428791,0.9817290902137756,0.0007,96,249.2567138671875
117,2279,127.55584449000004,325.45904541015625,2280,-23.807315826416016,25.91,11400,0.00012600422,0.9821163415908813,0.0007,96,250.7943572998047
118,2289,127.54201326,255.49771118164062,2290,-23.807621002197266,25.9,11450,-0.00045335293,0.9820415377616882,0.0007,96,169.2754364013672
118,2299,128.59580091,295.61724853515625,2300,-23.801294326782227,26.05,11500,0.00023692846,0.9815778136253357,0.0007,96,236.42617797851562
119,2309,129.23259019,-1273.638916015625,2310,-23.811092376708984,26.15,11550,7.414818e-05,0.9824348092079163,0.0007,96,3546.207763671875
120,2319,129.50614584,-443.716064453125,2320,-23.820158004760742,26.18,11600,5.620718e-05,0.983439028263092,0.0007,96,2033.9412841796875
120,2329,129.71667765,310.97509765625,2330,-23.82173728942871,26.21,11650,-0.00043654442,0.9830641150474548,0.0007,96,207.873779296875
121,2339,130.58816959,374.5404357910156,2340,-23.81500816345215,26.37,11700,0.0002130866,0.9829099178314209,0.0007,96,252.67723083496094
121,2349,131.07203722,-85.28521728515625,2350,-23.80815887451172,26.42,11750,1.7464161e-05,0.9829235076904297,0.0007,96,1203.99853515625
122,2359,130.92789514999998,289.6056823730469,2360,-23.814193725585938,26.32,11800,-5.6028366e-06,0.9826999306678772,0.0007,96,168.77166748046875
122,2369,131.05634183,300.1772155761719,2370,-23.796634674072266,26.33,11850,6.836653e-05,0.98152095079422,0.0007,96,200.9460906982422
123,2379,131.63774338,340.2750244140625,2380,-23.79065704345703,26.43,11900,-9.727478e-05,0.981279730796814,0.0007,96,239.4598846435547
124,2389,132.26853913,279.04351806640625,2390,-23.798748016357422,26.52,11950,9.983778e-05,0.9816957116127014,0.0007,96,166.5106964111328
124,2399,132.65811581,274.0160217285156,2400,-23.800975799560547,26.6,12000,0.00020557642,0.9817764163017273,0.0007,96,169.4820556640625
125,2409,133.61361463,-229.53018188476562,2410,-23.804983139038086,26.77,12050,0.00014036894,0.9818088412284851,0.0007,96,1254.0791015625
125,2419,132.34824087,-1037.1453857421875,2420,-23.814151763916016,26.5,12100,0.28374773,0.9825887084007263,0.0007,96,2622.7373046875
126,2429,132.73610194,-1692.3836669921875,2430,-23.807748794555664,26.53,12150,0.06285679,0.9820773005485535,0.0007,96,4317.18701171875
127,2439,132.73610194,318.0323791503906,2440,-23.801265716552734,26.53,12200,0.00016337633,0.9819342494010925,0.0007,96,201.4219207763672
127,2449,133.98505454,281.00299072265625,2450,-23.788610458374023,26.75,12250,6.490946e-05,0.9811219573020935,0.0007,96,164.89501953125
128,2459,134.74985694999998,333.03106689453125,2460,-23.779052734375,26.92,12300,-0.0002117157,0.980675220489502,0.0007,96,224.51260375976562
128,2469,134.33058719,309.1426086425781,2470,-23.79421043395996,26.86,12350,0.0023698807,0.9817851781845093,0.0007,96,167.26528930664062
129,2479,133.83576723,275.7552185058594,2480,-23.792312622070312,26.8,12400,0.00011855364,0.9813059568405151,0.0007,96,166.76780700683594
129,2489,134.81076316,280.3282165527344,2490,-23.7867431640625,26.98,12450,-5.543232e-05,0.9810454249382019,0.0007,96,165.65383911132812
130,2499,134.27670918,296.9982604980469,2500,-23.784408569335938,26.85,12500,-4.7683716e-07,0.9809775948524475,0.0007,96,174.1954345703125
130,2509,134.25729591,266.8993835449219,2510,-23.777111053466797,26.85,12550,0.00017362833,0.9803784489631653,0.0007,96,156.85813903808594
131,2519,134.83370951,274.0158386230469,2520,-23.78829002380371,26.99,12600,0.0001309514,0.9810291528701782,0.0007,96,163.6633758544922
131,2529,133.97475778,274.6567077636719,2530,-23.778833389282227,26.79,12650,-2.1457672e-05,0.9804669618606567,0.0007,96,163.2987823486328
132,2539,133.48689262,434.0162048339844,2540,-23.762229919433594,26.7,12700,-0.0017001629,0.9795798063278198,0.0007,96,342.7295837402344
132,2549,133.28626334,315.0452575683594,2550,-23.766080856323242,26.6,12750,1.3291836e-05,0.9799458980560303,0.0007,96,187.9600372314453
133,2559,133.78740274,-1358.751953125,2560,-23.767101287841797,26.71,12800,0.000271976,0.9799801111221313,0.0007,96,4599.56982421875
133,2569,133.40842726,288.5564880371094,2570,-23.74312400817871,26.64,12850,4.094839e-05,0.9785602688789368,0.0007,96,163.59963989257812
134,2579,133.11684537000002,278.5274353027344,2580,-23.748266220092773,26.56,12900,4.4703484e-05,0.978783905506134,0.0007,96,164.40213012695312
134,2589,133.02037099999998,280.3168640136719,2590,-23.7548885345459,26.54,12950,1.1205673e-05,0.9792131781578064,0.0007,96,160.4453125
135,2599,131.65743123,276.0285339355469,2600,-23.752925872802734,26.3,13000,5.841255e-06,0.9790728092193604,0.0007,96,160.19859313964844
135,2609,132.14030160000002,261.4412536621094,2610,-23.746749877929688,26.41,13050,-0.0044521093,0.9787076115608215,0.0007,96,142.29006958007812
136,2619,131.00469417,-970.7411499023438,2620,-23.730968475341797,26.16,13100,0.0001732707,0.9780188202857971,0.0007,96,3626.435302734375
136,2629,130.6260201,-1810.2078857421875,2630,-23.73455238342285,26.07,13150,-0.00012731552,0.9778799414634705,0.0007,96,5528.04638671875
137,2639,129.93885687999997,324.33935546875,2640,-23.73931312561035,25.95,13200,0.00020825863,0.978437066078186,0.0007,95,204.72422790527344
138,2649,129.08664848999996,262.3162841796875,2650,-23.75680160522461,25.79,13250,0.00077831745,0.9790182709693909,0.0007,95,172.5531463623047
138,2659,128.10991549,-244.020751953125,2660,-23.74738311767578,25.61,13300,0.00062954426,0.9786527156829834,0.0007,95,1497.70166015625
139,2669,128.57345982,271.8876647949219,2670,-23.73424530029297,25.71,13350,0.000110030174,0.9779708981513977,0.0007,95,162.19541931152344
139,2679,126.43078593,-1503.0726318359375,2680,-23.724578857421875,25.29,13400,2.1994114e-05,0.9773151278495789,0.0007,95,4765.73876953125
140,2689,125.37127183999999,-1777.8004150390625,2690,-23.713315963745117,25.11,13450,0.000115811825,0.9767667055130005,0.0007,95,5961.4736328125
140,2699,123.77124201000001,261.6192321777344,2700,-23.71625518798828,24.82,13500,-8.6426735e-05,0.9767337441444397,0.0007,95,157.64199829101562
141,2709,123.85131493000003,247.2052764892578,2710,-23.710205078125,24.86,13550,-1.1444092e-05,0.9761751890182495,0.0007,95,160.55894470214844
141,2719,122.45308846999998,296.3292541503906,2720,-23.70123291015625,24.61,13600,4.3034554e-05,0.9762710332870483,0.0007,95,158.6558837890625
142,2729,121.24858832000001,278.855224609375,2730,-23.70233154296875,24.39,13650,-8.6307526e-05,0.9761980772018433,0.0007,95,157.4378204345703
142,2739,120.21427920000001,-1272.2611083984375,2740,-23.698471069335938,24.24,13700,0.008642793,0.9758113622665405,0.0007,95,4020.24853515625
143,2749,119.72446253999999,263.03350830078125,2750,-23.69853973388672,24.17,13750,4.208088e-05,0.9758653044700623,0.0007,95,157.140380859375
143,2759,117.11297618,281.6247863769531,2760,-23.682661056518555,23.74,13800,0.00019878149,0.9751229882240295,0.0007,95,158.99803161621094
144,2769,116.64494495,-1082.1014404296875,2770,-23.69187355041504,23.7,13850,8.225441e-06,0.9755722284317017,0.0007,95,4056.906005859375
144,2779,115.95500098999999,281.96923828125,2780,-23.69081687927246,23.62,13900,5.9843063e-05,0.975588858127594,0.0007,95,157.12106323242188
145,2789,115.93843293,256.1111145019531,2790,-23.69539451599121,23.64,13950,-0.00019073486,0.975757360458374,0.0007,95,140.59658813476562
145,2799,116.10713114,239.99009704589844,2800,-23.712398529052734,23.77,14000,-0.00015997887,0.9767512083053589,0.0007,95,124.321533203125
146,2809,115.53409394999998,-1097.157470703125,2810,-23.73331069946289,23.68,14050,0.0075693727,0.9779712557792664,0.0007,95,4186.15771484375
146,2819,113.85883052999998,291.06610107421875,2820,-23.74759864807129,23.4,14100,-0.00044810772,0.9787617921829224,0.0007,95,184.2744598388672
147,2829,113.67295470999997,-668.0120239257812,2830,-23.75174903869629,23.4,14150,6.5505505e-05,0.979095458984375,0.0007,95,3053.220458984375
148,2839,112.78234049999999,256.64111328125,2840,-23.743724822998047,23.25,14200,-8.583069e-05,0.9784563779830933,0.0007,95,150.98008728027344
148,2849,111.94182094999998,273.31695556640625,2850,-23.742328643798828,23.13,14250,-3.5881996e-05,0.9785450100898743,0.0007,95,156.9684295654297
149,2859,111.51487496000001,-1497.3548583984375,2860,-23.736572265625,23.05,14300,0.043843627,0.9781289100646973,0.0007,95,4941.24169921875
150,2869,111.39131802,276.79730224609375,2870,-23.724517822265625,23.05,14350,0.0003325343,0.9774515628814697,0.0007,95,169.6034393310547
150,2879,110.56126854999998,254.2975616455078,2880,-23.724538803100586,22.9,14400,6.330013e-05,0.9773885011672974,0.0007,95,154.49575805664062
151,2889,108.02539019000001,256.1747741699219,2890,-23.72243309020996,22.44,14450,-0.006094098,0.9770922064781189,0.0007,95,164.9279022216797
151,2899,105.78470738,271.9405517578125,2900,-23.72469139099121,22.01,14500,0.00025564432,0.9775246977806091,0.0007,95,157.05691528320312
152,2909,105.40106564999998,269.8263244628906,2910,-23.720367431640625,21.92,14550,0.00024342537,0.9771894812583923,0.0007,95,166.0928497314453
152,2919,105.50553402999999,248.0868682861328,2920,-23.71595001220703,21.98,14600,3.9339066e-06,0.9768692255020142,0.0007,95,149.9331512451172
153,2929,104.57317588000002,-1661.248291015625,2930,-23.71221923828125,21.82,14650,3.0577183e-05,0.9767056703567505,0.0007,95,5744.19677734375
153,2939,105.04166706,329.9797058105469,2940,-23.73262596130371,21.93,14700,-0.6064718,0.9781726598739624,0.0007,95,206.047607421875
154,2949,105.81449567000001,-730.4334106445312,2950,-23.723220825195312,22.08,14750,0.0051950216,0.9774616360664368,0.0007,95,3233.1953125
154,2959,105.31997587000002,238.6853485107422,2960,-23.715538024902344,21.95,14800,5.8352947e-05,0.9767742156982422,0.0007,95,141.6298370361328
155,2969,105.25348401000001,271.5033874511719,2970,-23.714523315429688,21.96,14850,0.00012248755,0.9769572019577026,0.0007,95,153.61195373535156
155,2979,104.7073956,-2092.1669921875,2980,-23.706382751464844,21.89,14900,0.0002309084,0.9763726592063904,0.0007,95,7443.85400390625
156,2989,104.5376694,253.20535278320312,2990,-23.70343589782715,21.87,14950,-0.00038075447,0.9761598110198975,0.0007,95,157.72866821289062
156,2999,104.37601821999999,289.96240234375,3000,-23.7010555267334,21.82,15000,-2.9802322e-06,0.9762850403785706,0.0007,95,152.61705017089844
157,3009,103.50561228000001,315.14801025390625,3010,-23.71059799194336,21.64,15050,-0.00016856194,0.9769232273101807,0.0007,95,159.98025512695312
157,3019,103.50453578999999,336.2148132324219,3020,-23.700145721435547,21.62,15100,0.0004904866,0.9763507843017578,0.0007,95,210.3262939453125
158,3029,102.77485324000001,218.91880798339844,3030,-23.703170776367188,21.46,15150,0.71232456,0.9762678742408752,0.0007,95,100.22382354736328
158,3039,101.61527828,257.64703369140625,3040,-23.694076538085938,21.24,15200,-8.46386e-06,0.9757034182548523,0.0007,95,157.02749633789062
159,3049,101.38116986000001,200.16209411621094,3050,-23.70026397705078,21.23,15250,0.017268896,0.9760636687278748,0.0007,95,90.99787139892578
160,3059,99.85689212999999,277.9433898925781,3060,-23.69965171813965,20.95,15300,0.00010442734,0.9761563539505005,0.0007,95,156.34243774414062
160,3069,99.01585064999999,268.1979675292969,3070,-23.705076217651367,20.77,15350,-3.0636787e-05,0.9764878749847412,0.0007,95,150.77392578125
161,3079,98.18189457,270.3528747558594,3080,-23.71663475036621,20.6,15400,-1.5258789e-05,0.97714763879776,0.0007,95,153.1041259765625
161,3089,98.19719493000001,281.38671875,3090,-23.69974136352539,20.6,15450,-0.00010430813,0.9762232303619385,0.0007,95,153.5944061279297
162,3099,97.66514367000002,-2005.1590576171875,3100,-23.700122833251953,20.5,15500,-1.4424324e-05,0.9761099219322205,0.0007,95,7211.6572265625
162,3109,97.86861307,264.9210510253906,3110,-23.70246124267578,20.55,15550,4.0590763e-05,0.9761938452720642,0.0007,95,152.7406463623047
163,3119,97.30827009000002,298.331787109375,3120,-23.687612533569336,20.45,15600,0.0014520288,0.9754438996315002,0.0007,95,190.1061248779297
163,3129,97.52351313999999,255.43447875976562,3130,-23.67522430419922,20.48,15650,9.834766e-06,0.974558413028717,0.0007,95,151.9210205078125
164,3139,97.07740321000003,284.8545837402344,3140,-23.6827449798584,20.39,15700,-3.71933e-05,0.9753535985946655,0.0007,95,149.3501739501953
164,3149,96.71615809000001,-479.8361511230469,3150,-23.67319107055664,20.3,15750,0.29772455,0.9749219417572021,0.0007,95,2359.0498046875
165,3159,96.71617954999999,300.33087158203125,3160,-23.67127227783203,20.3,15800,0.00069600344,0.9746757745742798,0.0007,95,166.5474395751953
165,3169,96.71516270000002,265.0633850097656,3170,-23.674156188964844,20.29,15850,1.6272068e-05,0.974632740020752,0.0007,95,150.36302185058594
166,3179,95.70229274000002,280.1598815917969,3180,-23.67450523376465,20.09,15900,-3.9219856e-05,0.9747388362884521,0.0007,95,149.06028747558594
166,3189,95.68699678000002,276.6799621582031,3190,-23.685317993164062,20.08,15950,8.505583e-05,0.9753454923629761,0.0007,95,148.18759155273438
167,3199,94.31600944,-880.5621948242188,3200,-23.680736541748047,19.75,16000,9.816885e-05,0.9747902154922485,0.0007,95,3746.767578125
167,3209,94.03895763,264.2491760253906,3210,-23.67776107788086,19.69,16050,-0.032544732,0.9745831489562988,0.0007,95,171.1903839111328
