time/episodes,time/fps,time/total_timesteps,train/critic_loss,train/learning_rate,time/time_elapsed,train/actor_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates
15670,69,243452,0.45706987380981445,0.001,3494,-37.578025817871094,73.18289100000001,15.48,243351
15680,69,243605,0.2726367712020874,0.001,3496,-37.23576736450195,73.08305556,15.46,243504
15690,69,243759,0.2687072455883026,0.001,3498,-35.82713317871094,72.93645410999999,15.43,243658
15700,69,243915,0.3972114026546478,0.001,3501,-37.12451934814453,73.08486668,15.46,243814
15710,69,244070,0.31539982557296753,0.001,3503,-38.03235626220703,73.04400704,15.45,243969
15720,69,244225,0.25344914197921753,0.001,3505,-37.77619171142578,72.91203205000001,15.42,244124
15730,69,244379,0.5316082239151001,0.001,3507,-36.84646987915039,72.91779708,15.42,244278
15740,69,244533,0.1687316596508026,0.001,3509,-39.41669845581055,72.96328383000001,15.43,244432
15750,69,244688,0.5843799710273743,0.001,3512,-36.80293273925781,73.06157791,15.45,244587
15760,69,244845,0.4341643154621124,0.001,3514,-35.59212112426758,73.14354378999998,15.47,244744
15770,69,245001,0.26543116569519043,0.001,3516,-38.204158782958984,73.23302539000001,15.49,244900
15780,69,245158,0.41265541315078735,0.001,3518,-36.92729187011719,73.43664277,15.53,245057
15790,69,245313,0.33831119537353516,0.001,3520,-36.89524841308594,73.48599924,15.54,245212
15800,69,245466,0.33889710903167725,0.001,3523,-35.12261199951172,73.34288681999999,15.51,245365
15810,69,245621,0.7071554660797119,0.001,3525,-39.02403259277344,73.35370346,15.51,245520
15820,69,245778,0.38664692640304565,0.001,3527,-36.160865783691406,73.44262092000001,15.53,245677
15830,69,245936,0.415545791387558,0.001,3529,-35.37538146972656,73.63389891,15.57,245835
15840,69,246090,0.22022832930088043,0.001,3531,-39.51799011230469,73.62805234,15.57,245989
15850,69,246248,0.38739725947380066,0.001,3534,-39.18885803222656,73.77610689,15.6,246147
15860,69,246405,0.31562697887420654,0.001,3536,-38.14414978027344,73.77350786000001,15.6,246304
15870,69,246561,0.3304517865180969,0.001,3538,-37.264801025390625,73.77520163999999,15.6,246460
15880,69,246715,0.3343239426612854,0.001,3540,-36.78205871582031,73.62481895,15.57,246614
15890,69,246869,0.32317328453063965,0.001,3542,-37.734134674072266,73.57163802000001,15.56,246768
15900,69,247025,0.3699794113636017,0.001,3544,-37.6406135559082,73.70844036,15.59,246924
15910,69,247180,0.33074134588241577,0.001,3547,-38.1009521484375,73.71095776000001,15.59,247079
15920,69,247337,0.3849591910839081,0.001,3549,-35.965702056884766,73.71250325999999,15.59,247236
15930,69,247493,0.2703230679035187,0.001,3551,-37.13985824584961,73.61612301,15.57,247392
15940,69,247651,0.33267903327941895,0.001,3553,-37.236385345458984,73.80563502,15.61,247550
15950,69,247805,0.351270854473114,0.001,3555,-37.490394592285156,73.60441902000001,15.57,247704
15960,69,247960,0.5272705554962158,0.001,3558,-35.05358123779297,73.51358136,15.55,247859
15970,69,248114,0.339603066444397,0.001,3560,-38.48062515258789,73.41151825,15.53,248013
15980,69,248267,0.3859061002731323,0.001,3562,-36.421085357666016,73.35900944999999,15.52,248166
15990,69,248423,0.45578327775001526,0.001,3564,-37.977699279785156,73.45824151000001,15.54,248322
16000,69,248579,0.3700161576271057,0.001,3567,-36.968265533447266,73.45486285,15.54,248478
16010,69,248735,0.305369108915329,0.001,3569,-38.30957794189453,73.49889348999999,15.55,248634
16020,69,248887,0.3646760582923889,0.001,3571,-39.148033142089844,73.26395179000001,15.5,248786
16030,69,249042,0.4500749707221985,0.001,3573,-38.153968811035156,73.21252094000002,15.49,248941
16040,69,249197,0.38204121589660645,0.001,3575,-34.80347442626953,73.07783931,15.46,249096
16050,69,249351,0.31800222396850586,0.001,3577,-37.11647033691406,73.08490160000001,15.46,249250
16060,69,249508,0.2809557318687439,0.001,3579,-39.16977310180664,73.18510271,15.48,249407
16070,69,249664,0.3005226254463196,0.001,3581,-39.169105529785156,73.28939477,15.5,249563
16080,69,249817,0.31734710931777954,0.001,3584,-36.148277282714844,73.29439929,15.5,249716
16090,69,249972,0.4853820502758026,0.001,3586,-35.49793243408203,73.24930861000001,15.49,249871
16100,69,250128,0.28575730323791504,0.001,3588,-38.826324462890625,73.25409452,15.49,250027
16110,69,250283,0.5699254274368286,0.001,3590,-36.78651428222656,73.19620756,15.48,250182
16120,69,250439,0.31541895866394043,0.001,3592,-39.21978759765625,73.39302426,15.52,250338
16130,69,250596,0.2935607433319092,0.001,3594,-38.01995086669922,73.48781494,15.54,250495
16140,69,250752,0.3919707238674164,0.001,3597,-37.30593490600586,73.52762505,15.55,250651
16150,69,250909,0.20195047557353973,0.001,3599,-39.023563385009766,73.67263298,15.58,250808
16160,69,251066,0.3051019310951233,0.001,3601,-39.01698303222656,73.66107234,15.58,250965
16170,69,251219,0.34293386340141296,0.001,3603,-38.29128646850586,73.51888222,15.55,251118
16180,69,251373,0.45367276668548584,0.001,3606,-36.11708450317383,73.56932043,15.56,251272
16190,69,251530,0.21876652538776398,0.001,3608,-39.11204528808594,73.66183856,15.58,251429
16200,69,251686,0.4001464247703552,0.001,3610,-36.277442932128906,73.66415845,15.58,251585
16210,69,251843,0.44826236367225647,0.001,3612,-34.91241455078125,73.76496705000001,15.6,251742
16220,69,251998,0.2923514246940613,0.001,3614,-38.03733825683594,73.71100505,15.59,251897
16230,69,252153,0.3838433623313904,0.001,3616,-36.853675842285156,73.61753028999999,15.57,252052
16240,69,252306,0.33604496717453003,0.001,3618,-36.60449981689453,73.48446510999999,15.54,252205
16250,69,252459,0.3751567006111145,0.001,3620,-36.49304962158203,73.28726819000002,15.5,252358
16260,69,252612,0.33370888233184814,0.001,3623,-37.25932312011719,73.10161124,15.46,252511
16270,69,252769,0.27349889278411865,0.001,3625,-37.44841003417969,73.28359781,15.5,252668
16280,69,252923,0.28609293699264526,0.001,3627,-38.39812469482422,73.28180756,15.5,252822
16290,69,253076,0.25937074422836304,0.001,3629,-38.94643783569336,73.09182698,15.46,252975
16300,69,253232,0.5560111403465271,0.001,3631,-36.02459716796875,73.09024036,15.46,253131
16310,69,253386,0.5441794395446777,0.001,3633,-35.603538513183594,72.94814693000001,15.43,253285
16320,69,253541,0.20710957050323486,0.001,3636,-38.28968811035156,72.94359422,15.43,253440
16330,69,253698,0.28207120299339294,0.001,3638,-35.625736236572266,73.04579236,15.45,253597
16340,69,253852,0.3862362504005432,0.001,3640,-38.154136657714844,73.08447648,15.46,253751
16350,69,254006,0.4785218834877014,0.001,3642,-36.747562408447266,73.1357877,15.47,253905
16360,69,254162,0.2924760580062866,0.001,3644,-38.30445098876953,73.28907256,15.5,254061
16370,69,254319,0.4498354196548462,0.001,3646,-38.315399169921875,73.28698776000002,15.5,254218
16380,69,254472,0.3791722059249878,0.001,3649,-40.07733154296875,73.2403308,15.49,254371
16390,69,254627,0.36668920516967773,0.001,3651,-35.44655990600586,73.3361322,15.51,254526
16400,69,254783,0.5616604089736938,0.001,3653,-36.33877182006836,73.34054352,15.51,254682
16410,69,254940,0.21161890029907227,0.001,3655,-38.024993896484375,73.48515673,15.54,254839
16420,69,255096,0.4555792212486267,0.001,3657,-38.46788787841797,73.5402129,15.55,254995
16430,69,255249,0.40883970260620117,0.001,3660,-37.802406311035156,73.33758243,15.51,255148
16440,69,255407,0.34676593542099,0.001,3662,-36.219966888427734,73.53308709000001,15.55,255306
16450,69,255562,0.33209407329559326,0.001,3664,-39.235572814941406,73.58163954000001,15.56,255461
16460,69,255717,0.3573745787143707,0.001,3666,-37.62553024291992,73.52740345000001,15.55,255616
16470,69,255872,0.4976752996444702,0.001,3668,-37.58404541015625,73.43669199000001,15.53,255771
16480,69,256025,0.29307955503463745,0.001,3670,-37.22355651855469,73.43337189,15.53,255924
16490,69,256181,0.39145928621292114,0.001,3673,-36.54303741455078,73.48000361,15.54,256080
16500,69,256335,0.33906787633895874,0.001,3675,-37.16734313964844,73.37459997000002,15.52,256234
16510,69,256487,0.40420955419540405,0.001,3677,-36.6837043762207,73.13495823,15.47,256386
16520,69,256645,0.47791773080825806,0.001,3679,-36.97425079345703,73.22434222,15.49,256544
16530,69,256802,0.3221866190433502,0.001,3682,-37.73497009277344,73.42148764000001,15.53,256701
16540,69,256957,0.3221207857131958,0.001,3684,-36.658329010009766,73.27179910000001,15.5,256856
16550,69,257113,0.3810950517654419,0.001,3686,-38.763206481933594,73.32175206999999,15.51,257012
16560,69,257266,0.442531555891037,0.001,3688,-37.275146484375,73.23162131,15.49,257165
16570,69,257422,0.3116004765033722,0.001,3690,-38.968772888183594,73.28180625,15.5,257321
16580,69,257577,0.26044464111328125,0.001,3692,-37.252525329589844,73.37770574,15.52,257476
16590,69,257731,0.40151458978652954,0.001,3695,-36.87036895751953,73.27568728,15.5,257630
16600,69,257887,0.3171963095664978,0.001,3697,-38.33625793457031,73.37602021000001,15.52,257786
16610,69,258041,0.35230907797813416,0.001,3699,-37.4762077331543,73.46176512999999,15.54,257940
16620,69,258199,0.28170034289360046,0.001,3701,-37.10152053833008,73.45970376999999,15.54,258098
16630,69,258356,0.3595277667045593,0.001,3704,-37.696102142333984,73.44909013,15.54,258255
16640,69,258514,0.3868051767349243,0.001,3706,-36.64834976196289,73.59862706000001,15.57,258413
16650,69,258668,0.346885085105896,0.001,3708,-36.26333999633789,73.49394203,15.55,258567
16660,69,258821,0.4695888161659241,0.001,3710,-36.93046569824219,73.48422814999999,15.55,258720
16670,69,258976,2.585784435272217,0.001,3712,-38.067832946777344,73.43258517,15.54,258875
16680,69,259129,0.362049400806427,0.001,3714,-37.45695114135742,73.34053872999998,15.52,259028
16690,69,259283,0.24228210747241974,0.001,3717,-35.88090133666992,73.35686176999998,15.52,259182
16700,69,259439,0.5974174737930298,0.001,3719,-37.365264892578125,73.35916519999999,15.52,259338
16710,69,259597,0.3989632725715637,0.001,3721,-38.0665283203125,73.56057265999999,15.56,259496
16720,69,259753,0.40909624099731445,0.001,3723,-38.672359466552734,73.47068776000002,15.54,259652
16730,69,259911,0.2872539758682251,0.001,3726,-35.461151123046875,73.52440997,15.55,259810
16740,69,260067,0.3476486802101135,0.001,3728,-36.392250061035156,73.42836903999999,15.53,259966
16750,69,260225,0.510114312171936,0.001,3730,-35.392662048339844,73.62475685999999,15.57,260124
16760,69,260379,0.4260404706001282,0.001,3732,-36.28459930419922,73.68087415,15.58,260278
16770,69,260531,0.5594326853752136,0.001,3734,-35.703857421875,73.53744056000001,15.55,260430
16780,69,260688,0.5155037641525269,0.001,3737,-38.048561096191406,73.72353453000001,15.59,260587
16790,69,260842,0.6800518035888672,0.001,3739,-36.73671340942383,73.71543488,15.59,260741
16800,69,260997,0.3930642306804657,0.001,3741,-37.179542541503906,73.66322489,15.58,260896
16810,69,261150,0.3470143675804138,0.001,3743,-38.1541748046875,73.41993855,15.53,261049
16820,69,261306,0.28388458490371704,0.001,3745,-38.41870880126953,73.41700001,15.53,261205
16830,69,261460,0.32121890783309937,0.001,3747,-38.06259536743164,73.2190943,15.49,261359
16840,69,261617,0.2609758675098419,0.001,3750,-37.5414924621582,73.26835507,15.5,261516
16850,69,261771,0.4826664924621582,0.001,3752,-36.45343017578125,73.07381308,15.46,261670
16860,69,261929,0.31856000423431396,0.001,3754,-37.23902893066406,73.26297371000001,15.5,261828
16870,69,262084,0.4199666678905487,0.001,3757,-36.956024169921875,73.40670813,15.53,261983
16880,69,262242,0.38464218378067017,0.001,3759,-38.65776062011719,73.45308665000002,15.54,262141
16890,69,262396,0.4366931915283203,0.001,3761,-35.82036590576172,73.45749226,15.54,262295
16900,69,262549,0.26803648471832275,0.001,3763,-37.09538650512695,73.3669594,15.52,262448
16910,69,262704,0.31389182806015015,0.001,3765,-38.461185455322266,73.46498905,15.54,262603
16920,69,262859,0.36128270626068115,0.001,3768,-37.12676239013672,73.41849861,15.53,262758
16930,69,263014,0.4476665258407593,0.001,3770,-38.28433609008789,73.46914463,15.54,262913
16940,69,263168,0.3882672190666199,0.001,3772,-37.84156799316406,73.31270441000001,15.51,263067
16950,69,263325,0.3156422972679138,0.001,3774,-36.633277893066406,73.45212762,15.54,263224
16960,69,263479,0.31764814257621765,0.001,3776,-37.483367919921875,73.26105128,15.5,263378
16970,69,263634,0.5075150728225708,0.001,3778,-35.9434928894043,73.26790677999999,15.5,263533
16980,69,263791,0.3559749722480774,0.001,3780,-37.966453552246094,73.22106861,15.49,263690
16990,69,263946,0.3334965109825134,0.001,3783,-38.21238708496094,73.27078836,15.5,263845
17000,69,264104,0.38667625188827515,0.001,3785,-39.56585693359375,73.50928694,15.55,264003
17010,69,264257,0.17543494701385498,0.001,3787,-40.974273681640625,73.40756077,15.53,264156
17020,69,264413,0.5334783792495728,0.001,3789,-36.42216491699219,73.45321666999999,15.54,264312
17030,69,264569,0.5684602856636047,0.001,3791,-35.75682067871094,73.50249089,15.55,264468
17040,69,264725,0.3607874810695648,0.001,3794,-37.325355529785156,73.60740867,15.57,264624
17050,69,264877,0.5278470516204834,0.001,3796,-36.19915008544922,73.38323322000001,15.52,264776
17060,69,265035,0.2865602374076843,0.001,3798,-36.25365447998047,73.57015784000001,15.56,264934
17070,69,265190,0.2838049530982971,0.001,3800,-36.43220520019531,73.5650967,15.56,265089
17080,69,265344,0.36793848872184753,0.001,3802,-37.07664489746094,73.42696045999999,15.53,265243
17090,69,265501,0.5397341847419739,0.001,3805,-34.929908752441406,73.52388107,15.55,265400
17100,69,265654,0.35768160223960876,0.001,3807,-38.11763000488281,73.28283877000001,15.5,265553
17110,69,265811,0.3271014094352722,0.001,3809,-38.822330474853516,73.47536915,15.54,265710
17120,69,265965,0.2821798324584961,0.001,3811,-38.89720153808594,73.37711700000001,15.52,265864
17130,69,266119,0.29209476709365845,0.001,3813,-36.051483154296875,73.29397292000002,15.5,266018
17140,69,266278,0.459819495677948,0.001,3815,-37.316490173339844,73.44561689999999,15.53,266177
17150,69,266433,0.3373504877090454,0.001,3817,-36.95689392089844,73.58347452,15.56,266332
17160,69,266588,0.40807974338531494,0.001,3820,-37.43580627441406,73.44182776,15.53,266487
17170,69,266743,0.3651353120803833,0.001,3822,-36.13142395019531,73.44601745999998,15.53,266642
17180,69,266896,0.22877225279808044,0.001,3824,-38.491817474365234,73.39388591999999,15.52,266795
17190,69,267048,0.218420147895813,0.001,3826,-35.42953109741211,73.15191105,15.47,266947
17200,69,267206,0.39776772260665894,0.001,3828,-37.25579071044922,73.39040086000001,15.52,267105
17210,69,267360,0.43528568744659424,0.001,3830,-34.470848083496094,73.25017854999999,15.49,267259
17220,69,267515,0.3341975808143616,0.001,3833,-36.32246017456055,73.30713001999999,15.5,267414
17230,69,267671,0.22823193669319153,0.001,3835,-38.4554443359375,73.39664254,15.52,267570
17240,69,267829,0.379387766122818,0.001,3837,-37.26898193359375,73.34422327,15.51,267728
17250,69,267983,0.31742024421691895,0.001,3839,-37.57826232910156,73.29828796,15.5,267882
17260,69,268139,0.3159525394439697,0.001,3841,-37.34276580810547,73.35206216,15.51,268038
17270,69,268295,0.37068265676498413,0.001,3843,-35.991973876953125,73.39690558999999,15.52,268194
17280,69,268450,0.3586340546607971,0.001,3846,-36.28145217895508,73.4936201,15.54,268349
17290,69,268608,0.3717716932296753,0.001,3848,-36.267677307128906,73.77515907000002,15.6,268507
17300,69,268761,0.3046060800552368,0.001,3850,-38.21601867675781,73.53534825,15.55,268660
17310,69,268915,0.28003817796707153,0.001,3852,-35.270347595214844,73.54014529000001,15.55,268814
17320,69,269070,0.6390872001647949,0.001,3854,-34.575843811035156,73.53570715,15.55,268969
17330,69,269224,0.30566418170928955,0.001,3857,-35.87793731689453,73.44114769999999,15.53,269123
17340,69,269379,0.29452234506607056,0.001,3859,-36.853939056396484,73.29306591999999,15.5,269278
17350,69,269533,0.2799036204814911,0.001,3861,-37.51952362060547,73.28946810000001,15.5,269432
17360,69,269687,0.45056772232055664,0.001,3863,-36.01206588745117,73.18648123,15.48,269586
17370,69,269840,0.3427218198776245,0.001,3865,-37.90279006958008,73.04517177,15.45,269739
17380,69,269996,0.334377646446228,0.001,3868,-37.960411071777344,73.09483393000001,15.46,269895
17390,69,270152,0.40351811051368713,0.001,3870,-35.76056671142578,72.99547703,15.44,270051
17400,69,270308,0.3149001896381378,0.001,3872,-38.28076171875,73.13978189000001,15.47,270207
17410,69,270465,0.24881847202777863,0.001,3874,-37.49578094482422,73.27955878000002,15.5,270364
17420,69,270619,0.24375644326210022,0.001,3877,-38.31647491455078,73.23058683999999,15.49,270518
17430,69,270774,0.41508644819259644,0.001,3879,-37.73659896850586,73.28314276,15.5,270673
17440,69,270928,0.23052318394184113,0.001,3881,-38.97996139526367,73.24214168,15.49,270827
17450,69,271086,0.3326556086540222,0.001,3884,-37.590110778808594,73.43818515999999,15.53,270985
17460,69,271243,0.3659731149673462,0.001,3886,-37.50425720214844,73.58137148,15.56,271142
17470,69,271400,0.29848313331604004,0.001,3888,-36.23176574707031,73.77153736999999,15.6,271299
17480,69,271555,0.3228192925453186,0.001,3890,-37.190216064453125,73.71303482999998,15.59,271454
17490,69,271710,0.2705390751361847,0.001,3893,-36.326534271240234,73.67105527,15.58,271609
17500,69,271864,0.4251384139060974,0.001,3895,-39.24071502685547,73.57353786,15.56,271763
17510,69,272018,0.30818361043930054,0.001,3897,-38.08530044555664,73.43070725999999,15.53,271917
17520,69,272175,0.40303927659988403,0.001,3899,-37.077701568603516,73.57252172,15.56,272074
17530,69,272328,0.3740009069442749,0.001,3901,-36.340599060058594,73.47286334,15.54,272227
17540,69,272483,0.30058422684669495,0.001,3904,-39.09311294555664,73.51638310999999,15.55,272382
17550,69,272640,0.34187567234039307,0.001,3906,-36.708656311035156,73.46886989,15.54,272539
17560,69,272795,0.35307663679122925,0.001,3908,-37.320274353027344,73.37094313,15.52,272694
17570,69,272951,0.328591525554657,0.001,3910,-37.2286262512207,73.32206861,15.51,272850
17580,69,273107,0.22345593571662903,0.001,3912,-34.86498260498047,73.37553543000001,15.52,273006
17590,69,273260,0.21432331204414368,0.001,3915,-37.959312438964844,73.28132729999999,15.5,273159
17600,69,273416,0.39709800481796265,0.001,3917,-37.915557861328125,73.37713887,15.52,273315
17610,69,273572,0.34149134159088135,0.001,3919,-38.160648345947266,73.47601535999999,15.54,273471
17620,69,273726,0.44665637612342834,0.001,3921,-38.43329620361328,73.33303148,15.51,273625
17630,69,273881,0.41018199920654297,0.001,3923,-37.46856689453125,73.42815532,15.53,273780
17640,69,274037,0.32414382696151733,0.001,3926,-38.45585632324219,73.47181970000001,15.54,273936
17650,69,274196,0.4202274680137634,0.001,3928,-36.03181838989258,73.55699351,15.56,274095
17660,69,274354,0.6604943871498108,0.001,3930,-35.27677536010742,73.70613252,15.59,274253
17670,69,274507,0.28308844566345215,0.001,3932,-37.018096923828125,73.56252021,15.56,274406
17680,69,274663,0.41437703371047974,0.001,3934,-33.920372009277344,73.55903399,15.56,274562
17690,69,274818,0.4345014691352844,0.001,3936,-37.74153137207031,73.65743584,15.58,274717
17700,69,274973,0.4821258783340454,0.001,3939,-35.10276412963867,73.6084766,15.57,274872
17710,69,275128,0.4743722975254059,0.001,3941,-39.454368591308594,73.55821962,15.56,275027
17720,69,275286,0.30439284443855286,0.001,3943,-39.664215087890625,73.74532518000001,15.6,275185
17730,69,275442,0.38231831789016724,0.001,3945,-37.94493103027344,73.78487461,15.61,275341
17740,69,275600,0.18876512348651886,0.001,3948,-38.36553955078125,73.88461286,15.63,275499
17750,69,275756,0.5182245969772339,0.001,3950,-36.33185577392578,73.74779035,15.6,275655
17760,69,275914,0.3483514189720154,0.001,3952,-39.076904296875,73.74863202,15.6,275813
17770,69,276070,0.34295111894607544,0.001,3954,-36.517173767089844,73.89694816000001,15.63,275969
17780,69,276225,0.4930610656738281,0.001,3957,-36.247650146484375,73.85261505,15.62,276124
17790,69,276382,0.26680704951286316,0.001,3959,-39.0178108215332,73.94510085,15.64,276281
17800,69,276539,0.3431774079799652,0.001,3961,-34.52967834472656,74.04444811999998,15.66,276438
17810,69,276695,0.34208443760871887,0.001,3963,-35.696285247802734,74.08867431,15.67,276594
17820,69,276851,0.383149653673172,0.001,3965,-35.78115463256836,73.99720389,15.65,276750
17830,69,277006,0.2979316711425781,0.001,3968,-37.755645751953125,73.95701821,15.64,276905
17840,69,277159,0.47743502259254456,0.001,3970,-37.76778030395508,73.71677634,15.59,277058
17850,69,277316,0.4321696162223816,0.001,3972,-38.452701568603516,73.75982666,15.6,277215
17860,69,277470,0.22444525361061096,0.001,3974,-38.94297790527344,73.56616819000001,15.56,277369
17870,69,277624,0.3351762890815735,0.001,3976,-35.31021499633789,73.46839455000001,15.54,277523
17880,69,277777,0.304466187953949,0.001,3978,-38.672977447509766,73.37470189999998,15.52,277676
17890,69,277933,0.5332571268081665,0.001,3981,-36.08186340332031,73.32773048,15.51,277832
17900,69,278087,0.4380132853984833,0.001,3983,-36.511627197265625,73.18922631000001,15.48,277986
17910,69,278244,0.24538010358810425,0.001,3985,-36.748146057128906,73.24295999,15.49,278143
17920,69,278398,0.26449355483055115,0.001,3987,-36.99962615966797,73.14506981000001,15.47,278297
17930,69,278556,0.3086315989494324,0.001,3989,-37.56694793701172,73.27824807,15.5,278455
17940,69,278708,0.48673006892204285,0.001,3992,-38.1153564453125,73.23124969999999,15.49,278607
17950,69,278863,0.208204448223114,0.001,3994,-37.84514617919922,73.13429125,15.47,278762
17960,69,279018,0.49058395624160767,0.001,3996,-35.121315002441406,73.18658473,15.48,278917
17970,69,279172,0.20445676147937775,0.001,3998,-39.537235260009766,73.17749926999998,15.48,279071
17980,69,279326,0.4123073220252991,0.001,4000,-38.32659149169922,73.22725853999998,15.49,279225
17990,69,279481,0.33739349246025085,0.001,4003,-37.50413513183594,73.17820275,15.48,279380
18000,69,279640,0.33766472339630127,0.001,4005,-37.26856994628906,73.40869684,15.53,279539
18010,69,279793,0.5086461305618286,0.001,4007,-37.53044891357422,73.21488683,15.49,279692
18020,69,279950,0.21920882165431976,0.001,4009,-38.16183853149414,73.35658872,15.52,279849
18030,69,280106,0.36821141839027405,0.001,4012,-36.96498107910156,73.26477247999999,15.5,280005
18040,69,280262,0.27787095308303833,0.001,4014,-37.46559143066406,73.46054105000002,15.54,280161
18050,69,280416,0.34118223190307617,0.001,4016,-39.46159362792969,73.42138600999999,15.53,280315
18060,69,280571,0.38353800773620605,0.001,4018,-36.84693145751953,73.41580443,15.53,280470
18070,69,280726,0.4208131432533264,0.001,4020,-36.924468994140625,73.47118413,15.54,280625
18080,69,280882,0.4605237543582916,0.001,4023,-36.264625549316406,73.55866850000001,15.56,280781
18090,69,281038,0.40540796518325806,0.001,4025,-34.8769416809082,73.60850067999999,15.57,280937
18100,69,281195,0.19265171885490417,0.001,4027,-39.753318786621094,73.51562392,15.55,281094
18110,69,281349,0.39762091636657715,0.001,4029,-38.86839294433594,73.56297244999999,15.56,281248
18120,69,281503,0.3032909631729126,0.001,4031,-36.295494079589844,73.43069687,15.53,281402
18130,69,281661,0.18221208453178406,0.001,4033,-38.8115234375,73.52748792999999,15.55,281560
18140,69,281817,0.35119855403900146,0.001,4036,-40.20341873168945,73.52625983,15.55,281716
18150,69,281973,0.2761719822883606,0.001,4038,-38.395172119140625,73.61400144,15.57,281872
18160,69,282129,0.45614778995513916,0.001,4040,-36.78135299682617,73.66268102,15.58,282028
18170,69,282281,0.20286954939365387,0.001,4042,-38.013954162597656,73.51870591999999,15.55,282180
18180,69,282435,0.30774596333503723,0.001,4044,-38.49350357055664,73.43668263999999,15.53,282334
18190,69,282592,0.5028917193412781,0.001,4046,-35.29852294921875,73.48295959,15.54,282491
18200,69,282745,0.4188362658023834,0.001,4049,-35.33596420288086,73.29018308,15.5,282644
18210,69,282900,0.3647821545600891,0.001,4051,-36.54425811767578,73.34069596,15.51,282799
18220,69,283055,0.4072341322898865,0.001,4053,-37.23370361328125,73.38035055,15.52,282954
18230,69,283211,0.41811710596084595,0.001,4055,-37.359710693359375,73.29317186999998,15.5,283110
18240,69,283367,0.36562734842300415,0.001,4057,-36.598079681396484,73.28387854,15.5,283266
18250,69,283523,0.40567082166671753,0.001,4059,-35.578826904296875,73.27761431,15.5,283422
18260,69,283679,0.4537092447280884,0.001,4062,-38.988487243652344,73.27564685,15.5,283578
18270,69,283831,0.3160333037376404,0.001,4064,-36.52685546875,73.27152435,15.5,283730
18280,69,283985,0.2917628884315491,0.001,4066,-37.258506774902344,73.26493712999999,15.5,283884
18290,69,284141,0.28658655285835266,0.001,4068,-38.537628173828125,73.21328184,15.49,284040
18300,69,284299,0.4046483635902405,0.001,4070,-35.830013275146484,73.44743295,15.54,284198
18310,69,284454,0.4510016441345215,0.001,4073,-35.534217834472656,73.4464491,15.54,284353
18320,69,284610,0.38523173332214355,0.001,4075,-37.0133171081543,73.48956302,15.55,284509
18330,69,284764,0.2745899260044098,0.001,4077,-39.563926696777344,73.38985478,15.53,284663
18340,69,284921,0.5064564943313599,0.001,4079,-38.72514343261719,73.44462178,15.54,284820
18350,69,285077,0.39586806297302246,0.001,4081,-35.02896499633789,73.45664351999999,15.54,284976
18360,69,285231,0.34163451194763184,0.001,4083,-36.409488677978516,73.36603482,15.52,285130
18370,69,285387,0.3599655032157898,0.001,4085,-36.87232208251953,73.55703469,15.56,285286
18380,69,285544,0.20557960867881775,0.001,4088,-38.14623260498047,73.70066053000001,15.59,285443
18390,69,285701,0.23068135976791382,0.001,4090,-38.371726989746094,73.74864384,15.6,285600
18400,69,285855,0.2775076925754547,0.001,4092,-38.39141082763672,73.56339235000002,15.56,285754
18410,69,286008,0.46596354246139526,0.001,4094,-36.788482666015625,73.46715781,15.54,285907
18420,69,286164,0.5750190615653992,0.001,4096,-36.31642150878906,73.47400090000001,15.54,286063
18430,69,286320,0.45957839488983154,0.001,4099,-37.20264434814453,73.56794484999999,15.56,286219
18440,69,286474,0.27678582072257996,0.001,4101,-37.10137176513672,73.42102983000001,15.53,286373
18450,69,286632,0.28776559233665466,0.001,4103,-37.8565673828125,73.51544137999998,15.55,286531
18460,69,286786,0.27946075797080994,0.001,4105,-39.46189880371094,73.52079624999999,15.55,286685
18470,69,286940,0.3072513937950134,0.001,4107,-39.09883117675781,73.43083756,15.53,286839
18480,69,287095,0.31858301162719727,0.001,4109,-37.05093765258789,73.33069487,15.51,286994
18490,69,287249,0.5152650475502014,0.001,4112,-36.39487075805664,73.1917792,15.48,287148
18500,69,287407,0.46851277351379395,0.001,4114,-36.29033660888672,73.3813717,15.52,287306
18510,69,287565,0.2730444371700287,0.001,4116,-36.19213104248047,73.61553592,15.57,287464
18520,69,287717,0.37991493940353394,0.001,4118,-35.390804290771484,73.42503488,15.53,287616
18530,69,287874,0.4751756191253662,0.001,4120,-35.7878303527832,73.47298053,15.54,287773
18540,69,288030,0.4446810185909271,0.001,4122,-36.13861083984375,73.57581484,15.56,287929
18550,69,288187,0.4266035556793213,0.001,4125,-36.371742248535156,73.5273688,15.55,288086
18560,69,288343,0.39816975593566895,0.001,4127,-36.102760314941406,73.61669502999999,15.57,288242
18570,69,288496,0.19321894645690918,0.001,4129,-37.17839813232422,73.56417645,15.56,288395
18580,69,288651,0.4115379750728607,0.001,4132,-37.72990036010742,73.5643707,15.56,288550
18590,69,288806,0.35495659708976746,0.001,4134,-39.399925231933594,73.6082105,15.57,288705
18600,69,288960,0.2516445815563202,0.001,4136,-36.75756072998047,73.42294011000001,15.53,288859
18610,69,289118,0.4044719636440277,0.001,4138,-36.77125549316406,73.43043911999999,15.53,289017
18620,69,289273,0.3532388508319855,0.001,4140,-35.27537536621094,73.57402034,15.56,289172
18630,69,289428,0.47914573550224304,0.001,4142,-37.39912796020508,73.48199897999999,15.54,289327
