time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/actor_loss,time/episodes,rollout/ep_len_mean,train/critic_loss,time/fps,train/n_updates,train/learning_rate
244971,3561,70.14320574999999,-37.4741096496582,16470,14.84,0.018485840409994125,68,244870,0.001
245120,3563,70.14771486999999,-36.61966323852539,16480,14.84,0.0858812928199768,68,245019,0.001
245268,3565,70.15147499,-37.87409591674805,16490,14.84,0.3168485164642334,68,245167,0.001
245417,3567,70.14940056000002,-36.58002471923828,16500,14.84,0.21551305055618286,68,245316,0.001
245567,3569,70.34569166000001,-35.49306106567383,16510,14.88,0.35155755281448364,68,245466,0.001
245716,3571,70.398711,-37.24018859863281,16520,14.89,0.01643364503979683,68,245615,0.001
245865,3573,70.45060667,-34.56236267089844,16530,14.9,0.21974430978298187,68,245764,0.001
246014,3575,70.54044677,-34.78118896484375,16540,14.92,0.1624014526605606,68,245913,0.001
246164,3578,70.53168191,-37.2819938659668,16550,14.92,0.03014679066836834,68,246063,0.001
246312,3580,70.49268777000002,-36.30784225463867,16560,14.91,0.27160173654556274,68,246211,0.001
246461,3582,70.4459961,-36.98663330078125,16570,14.9,0.16159182786941528,68,246360,0.001
246610,3584,70.43907274,-37.95835494995117,16580,14.9,0.07993394881486893,68,246509,0.001
246759,3586,70.48505567999999,-35.33609390258789,16590,14.91,0.14727996289730072,68,246658,0.001
246908,3588,70.48330334,-37.75079345703125,16600,14.91,0.1535750925540924,68,246807,0.001
247057,3590,70.44394729,-36.19097137451172,16610,14.9,0.22593805193901062,68,246956,0.001
247207,3592,70.49158054,-34.81257629394531,16620,14.91,0.19835107028484344,68,247106,0.001
247357,3594,70.53883232,-35.31915283203125,16630,14.92,0.15146750211715698,68,247256,0.001
247504,3597,70.44603614,-36.837738037109375,16640,14.9,0.08647624403238297,68,247403,0.001
247654,3599,70.45409358,-37.247047424316406,16650,14.9,0.15274110436439514,68,247553,0.001
247800,3601,70.35834545,-35.46168518066406,16660,14.88,0.2837531864643097,68,247699,0.001
247947,3603,70.2654393,-33.49383544921875,16670,14.86,0.29210415482521057,68,247846,0.001
248096,3605,70.27402546,-35.15224838256836,16680,14.86,0.15415732562541962,68,247995,0.001
248245,3607,70.26767841,-36.77055358886719,16690,14.86,0.2920435667037964,68,248144,0.001
248392,3609,70.17741547,-37.293701171875,16700,14.84,0.044427283108234406,68,248291,0.001
248540,3611,70.11849224,-36.014442443847656,16710,14.83,0.3314291536808014,68,248439,0.001
248689,3614,70.07277511999999,-35.725730895996094,16720,14.82,0.019872788339853287,68,248588,0.001
248839,3616,70.06316013,-37.39116668701172,16730,14.82,0.15019384026527405,68,248738,0.001
248988,3618,70.16063464,-33.207096099853516,16740,14.84,0.08596590906381607,68,248887,0.001
249135,3620,70.01948064999999,-35.37714385986328,16750,14.81,0.1484382599592209,68,249034,0.001
249283,3622,70.10757792999999,-34.65361785888672,16760,14.83,0.25730159878730774,68,249182,0.001
249431,3625,70.15493016,-34.97667694091797,16770,14.84,0.08825228363275528,68,249330,0.001
249579,3627,70.09825696,-36.86730194091797,16780,14.83,0.14653225243091583,68,249478,0.001
249728,3629,70.10713041,-35.84192657470703,16790,14.83,0.2106916755437851,68,249627,0.001
249876,3631,70.14602157999998,-35.639381408691406,16800,14.84,0.09617693722248077,68,249775,0.001
250023,3633,70.10046136999998,-36.97401809692383,16810,14.83,0.20941966772079468,68,249922,0.001
250171,3635,70.05369895,-35.79179382324219,16820,14.82,0.09272374212741852,68,250070,0.001
250321,3637,70.06582728,-35.550140380859375,16830,14.82,0.025359749794006348,68,250220,0.001
250470,3639,70.06478942999999,-34.69643783569336,16840,14.82,0.4268512725830078,68,250369,0.001
250619,3641,70.15836387,-34.6280517578125,16850,14.84,0.28464943170547485,68,250518,0.001
250769,3643,70.25393787,-35.52537536621094,16860,14.86,0.2877693176269531,68,250668,0.001
250917,3645,70.24836785000001,-36.215641021728516,16870,14.86,0.012878751382231712,68,250816,0.001
251067,3648,70.34855827,-35.811195373535156,16880,14.88,0.24903027713298798,68,250966,0.001
251214,3650,70.25846707,-34.97469711303711,16890,14.86,0.33871015906333923,68,251113,0.001
251362,3652,70.26758441,-39.03391647338867,16900,14.86,0.1530972123146057,68,251261,0.001
251510,3654,70.30772832999999,-34.277748107910156,16910,14.87,0.14810346066951752,68,251409,0.001
251657,3656,70.25511596,-37.443721771240234,16920,14.86,0.22387777268886566,68,251556,0.001
251805,3658,70.14670559000001,-37.2934684753418,16930,14.84,0.1488712728023529,68,251704,0.001
251953,3660,70.10104978000001,-34.98173904418945,16940,14.83,0.2970476746559143,68,251852,0.001
252103,3662,70.14805824,-36.870967864990234,16950,14.84,0.016921862959861755,68,252002,0.001
252251,3664,70.05559480999999,-38.16841506958008,16960,14.82,0.1525079309940338,68,252150,0.001
252398,3666,70.00423092,-36.31083679199219,16970,14.81,0.15719401836395264,68,252297,0.001
252548,3668,70.00908856,-32.670631408691406,16980,14.81,0.03229169920086861,68,252447,0.001
252697,3670,70.10417555999999,-36.687652587890625,16990,14.83,0.1538127362728119,68,252596,0.001
252847,3673,70.19779541999999,-33.21487045288086,17000,14.85,0.34314924478530884,68,252746,0.001
252997,3675,70.30152949000001,-35.22837448120117,17010,14.87,0.14962534606456757,68,252896,0.001
253145,3677,70.35169985,-36.09201431274414,17020,14.88,0.22442379593849182,68,253044,0.001
253294,3679,70.40570259,-35.08635711669922,17030,14.89,0.22699803113937378,68,253193,0.001
253444,3681,70.50275504000001,-36.075408935546875,17040,14.91,0.1252060830593109,68,253343,0.001
253592,3683,70.39791661,-35.018882751464844,17050,14.89,0.28036877512931824,68,253491,0.001
253739,3685,70.35084207,-36.25800704956055,17060,14.88,0.09487993270158768,68,253638,0.001
253889,3687,70.49743013,-36.58252716064453,17070,14.91,0.1457645148038864,68,253788,0.001
254037,3689,70.39591080999999,-34.57183837890625,17080,14.89,0.09131373465061188,68,253936,0.001
254185,3691,70.34524357000001,-34.836795806884766,17090,14.88,0.22239507734775543,68,254084,0.001
254332,3694,70.20920669,-33.98014831542969,17100,14.85,0.1623874306678772,68,254231,0.001
254482,3696,70.20112545999999,-36.82758331298828,17110,14.85,0.2662588953971863,68,254381,0.001
254630,3698,70.1997623,-36.55900955200195,17120,14.85,0.08971324563026428,68,254529,0.001
254780,3700,70.24614679,-35.37135314941406,17130,14.86,0.03627419099211693,68,254679,0.001
254928,3702,70.15292708,-36.685306549072266,17140,14.84,0.14874154329299927,68,254827,0.001
255076,3704,70.16462677,-35.356422424316406,17150,14.84,0.23249265551567078,68,254975,0.001
255225,3706,70.26159267,-34.5207405090332,17160,14.86,0.23350000381469727,68,255124,0.001
255372,3708,70.12220155,-37.44234085083008,17170,14.83,0.15557590126991272,68,255271,0.001
255519,3711,70.07386201000001,-36.274932861328125,17180,14.82,0.027467593550682068,68,255418,0.001
255668,3713,70.12533778,-36.00185012817383,17190,14.83,0.08824637532234192,68,255567,0.001
255815,3715,70.11761236000001,-35.79405212402344,17200,14.83,0.09238205850124359,68,255714,0.001
255963,3717,70.03639788999999,-37.56436538696289,17210,14.81,0.21495689451694489,68,255862,0.001
256112,3719,70.08966084000001,-36.33528518676758,17220,14.82,0.2183956503868103,68,256011,0.001
256262,3721,70.08641124,-35.423946380615234,17230,14.82,0.029389621689915657,68,256161,0.001
256411,3723,70.13450798999999,-35.720298767089844,17240,14.83,0.16631165146827698,68,256310,0.001
256557,3725,70.04233736,-36.409507751464844,17250,14.81,0.08410833030939102,68,256456,0.001
256705,3728,69.99732946999998,-34.383934020996094,17260,14.8,0.3408569097518921,68,256604,0.001
256852,3730,69.99050216999998,-35.798641204833984,17270,14.8,0.3498890995979309,68,256751,0.001
257001,3732,70.08045096999999,-35.53978729248047,17280,14.82,0.15429921448230743,68,256900,0.001
257148,3734,69.98654883999998,-34.39407730102539,17290,14.8,0.4422559440135956,68,257047,0.001
257296,3736,70.03344068999999,-34.49452590942383,17300,14.81,0.15518923103809357,68,257195,0.001
257446,3738,70.12837086,-33.931053161621094,17310,14.83,0.09066490083932877,68,257345,0.001
257595,3741,70.12344743,-36.97682189941406,17320,14.83,0.03016619011759758,68,257494,0.001
257744,3743,70.07462217999999,-36.390480041503906,17330,14.82,0.16688567399978638,68,257643,0.001
257893,3745,70.06832348,-34.917945861816406,17340,14.82,0.21606338024139404,68,257792,0.001
258043,3747,70.24318079000001,-33.5284538269043,17350,14.86,0.2849475145339966,68,257942,0.001
258192,3749,70.28786267000001,-35.59431457519531,17360,14.87,0.09073089063167572,68,258091,0.001
258342,3751,70.44261554,-35.35755157470703,17370,14.9,0.2822585999965668,68,258241,0.001
258489,3753,70.35217116999999,-35.68385314941406,17380,14.88,0.2176106870174408,68,258388,0.001
258637,3755,70.39727081,-35.88331604003906,17390,14.89,0.16085085272789001,68,258536,0.001
258786,3757,70.4443409,-35.303550720214844,17400,14.9,0.09437379240989685,68,258685,0.001
258936,3759,70.44867409,-35.71409606933594,17410,14.9,0.15704625844955444,68,258835,0.001
259085,3762,70.43788557,-37.137691497802734,17420,14.9,0.08228825032711029,68,258984,0.001
259234,3764,70.44436017999999,-35.95558166503906,17430,14.9,0.08639618009328842,68,259133,0.001
259382,3766,70.40099577,-36.76570129394531,17440,14.89,0.03800419718027115,68,259281,0.001
259531,3768,70.36328869,-38.040157318115234,17450,14.88,0.10285063832998276,68,259430,0.001
259679,3771,70.30686464,-36.173606872558594,17460,14.87,0.15197187662124634,68,259578,0.001
259829,3773,70.29456499,-36.20978546142578,17470,14.87,0.15709172189235687,68,259728,0.001
259978,3775,70.39200442,-38.50825500488281,17480,14.89,0.15572704374790192,68,259877,0.001
260125,3777,70.34049221000001,-36.834964752197266,17490,14.88,0.09566229581832886,68,260024,0.001
260275,3779,70.39044338000001,-35.728981018066406,17500,14.89,0.09138105064630508,68,260174,0.001
260424,3781,70.32816377,-37.398826599121094,17510,14.88,0.08543607592582703,68,260323,0.001
260571,3783,70.24240540000001,-35.471717834472656,17520,14.86,0.09400351345539093,68,260470,0.001
260720,3785,70.24082391,-35.731658935546875,17530,14.86,0.08606608211994171,68,260619,0.001
260867,3787,70.19528153,-37.17976379394531,17540,14.85,0.0392545647919178,68,260766,0.001
261016,3789,70.19604456,-37.949729919433594,17550,14.85,0.09018704295158386,68,260915,0.001
261163,3791,70.15033779999997,-36.900238037109375,17560,14.84,0.15111006796360016,68,261062,0.001
261311,3793,70.06135338,-35.73052978515625,17570,14.82,0.0735696405172348,68,261210,0.001
261458,3796,69.96695258,-34.91054916381836,17580,14.8,0.11725328862667084,68,261357,0.001
261607,3798,70.06386425999999,-34.856651306152344,17590,14.82,0.2221408635377884,68,261506,0.001
261756,3800,70.01461837,-36.68220138549805,17600,14.81,0.28842756152153015,68,261655,0.001
261904,3802,69.9711733,-37.04796600341797,17610,14.8,0.055085811764001846,68,261803,0.001
262054,3804,70.11849321999999,-37.726112365722656,17620,14.83,0.09504225105047226,68,261953,0.001
262204,3806,70.1634009,-38.15958023071289,17630,14.84,0.2149401158094406,68,262103,0.001
262353,3808,70.26110131,-36.431522369384766,17640,14.86,0.15495269000530243,68,262252,0.001
262503,3810,70.30696724,-36.44915771484375,17650,14.87,0.04910789430141449,68,262402,0.001
262652,3813,70.40290504000001,-36.661258697509766,17660,14.89,0.18159539997577667,68,262551,0.001
262801,3815,70.44853576,-36.412322998046875,17670,14.9,0.09053251147270203,68,262700,0.001
262949,3817,70.49830205,-36.938018798828125,17680,14.91,0.12911288440227509,68,262848,0.001
263099,3819,70.55043418,-35.50304412841797,17690,14.92,0.22091570496559143,68,262998,0.001
263248,3821,70.55828826999999,-36.64010238647461,17700,14.92,0.2150251865386963,68,263147,0.001
263396,3823,70.55793804,-33.64569854736328,17710,14.92,0.0930815190076828,68,263295,0.001
263544,3825,70.46146311000001,-36.97748947143555,17720,14.9,0.019697103649377823,68,263443,0.001
263692,3827,70.36864788,-34.747947692871094,17730,14.88,0.08996075391769409,68,263591,0.001
263841,3829,70.35810749000001,-33.958099365234375,17740,14.88,0.0323384627699852,68,263740,0.001
263990,3831,70.31614447,-35.38232421875,17750,14.87,0.09295842051506042,68,263889,0.001
264140,3833,70.36830592,-34.217952728271484,17760,14.88,0.08912329375743866,68,264039,0.001
264289,3836,70.3754554,-34.38310623168945,17770,14.88,0.1585206389427185,68,264188,0.001
264436,3838,70.33164311,-35.720088958740234,17780,14.87,0.21381542086601257,68,264335,0.001
264583,3840,70.18624476,-33.08049011230469,17790,14.84,0.21585513651371002,68,264482,0.001
264729,3842,70.03553073,-34.57142639160156,17800,14.81,0.024355147033929825,68,264628,0.001
264876,3844,69.99023736000001,-36.88523483276367,17810,14.8,0.1424696296453476,68,264775,0.001
265026,3846,70.08690461,-34.97036361694336,17820,14.82,0.16788211464881897,68,264925,0.001
265175,3848,70.14030880000001,-36.68263244628906,17830,14.83,0.09228041768074036,68,265074,0.001
265324,3850,70.13807272999999,-35.06341552734375,17840,14.83,0.16846901178359985,68,265223,0.001
265472,3852,70.084338,-33.92540740966797,17850,14.82,0.14936929941177368,68,265371,0.001
265621,3854,70.04038789,-34.3734130859375,17860,14.81,0.15236350893974304,68,265520,0.001
265769,3857,69.98303031,-36.30957794189453,17870,14.8,0.17206762731075287,68,265668,0.001
265919,3859,70.11756636999999,-36.268550872802734,17880,14.83,0.08568798750638962,68,265818,0.001
266068,3861,70.21242317000001,-36.04335403442383,17890,14.85,0.2882550358772278,68,265967,0.001
266216,3863,70.30664103,-37.03704071044922,17900,14.87,0.15500132739543915,68,266115,0.001
266364,3865,70.35072913,-35.42805862426758,17910,14.88,0.22982922196388245,68,266263,0.001
266513,3867,70.30163594,-35.157493591308594,17920,14.87,0.10603684931993484,68,266412,0.001
266662,3870,70.28870819999999,-37.90422058105469,17930,14.87,0.6113311052322388,68,266561,0.001
266812,3872,70.34159345999998,-34.821876525878906,17940,14.88,0.15101557970046997,68,266711,0.001
266960,3874,70.33995731,-36.64014434814453,17950,14.88,0.21748439967632294,68,266859,0.001
267110,3876,70.38287796,-34.764434814453125,17960,14.89,0.1617623269557953,68,267009,0.001
267260,3878,70.48020895999998,-35.67668533325195,17970,14.91,0.08625337481498718,68,267159,0.001
267409,3880,70.43285602,-34.396080017089844,17980,14.9,0.08522965759038925,68,267308,0.001
267559,3882,70.47728172000001,-36.97517395019531,17990,14.91,0.15291248261928558,68,267458,0.001
267708,3884,70.52174071,-35.91865158081055,18000,14.92,0.15477757155895233,68,267607,0.001
267853,3887,70.38578882,-34.68993377685547,18010,14.89,0.16156421601772308,68,267752,0.001
268003,3889,70.43185885,-35.23502731323242,18020,14.9,0.15824489295482635,68,267902,0.001
268152,3891,70.44314064000001,-35.74748992919922,18030,14.9,0.24385163187980652,68,268051,0.001
268299,3893,70.31251435000001,-35.8499870300293,18040,14.87,0.08768205344676971,68,268198,0.001
268447,3895,70.30991968000001,-36.65583419799805,18050,14.87,0.15848571062088013,68,268346,0.001
268596,3898,70.26297851999999,-37.69122314453125,18060,14.86,0.15616564452648163,68,268495,0.001
268744,3900,70.16966145999999,-38.204288482666016,18070,14.84,0.09719964116811752,68,268643,0.001
268894,3902,70.21463024999998,-36.70528793334961,18080,14.85,0.28219249844551086,68,268793,0.001
269041,3904,70.07056433999999,-37.01641082763672,18090,14.82,0.16384708881378174,68,268940,0.001
269189,3906,70.02375823999999,-36.42272186279297,18100,14.81,0.31019413471221924,68,269088,0.001
269337,3909,70.16382767999998,-33.226383209228516,18110,14.84,0.15710186958312988,68,269236,0.001
269485,3911,70.07602443,-37.392784118652344,18120,14.82,0.2104809284210205,68,269384,0.001
269634,3913,70.07502608999998,-35.620826721191406,18130,14.82,0.22551009058952332,68,269533,0.001
269784,3915,70.20353645,-35.87849426269531,18140,14.85,0.10210705548524857,68,269683,0.001
269930,3918,70.11549874,-35.67211151123047,18150,14.83,0.26776736974716187,68,269829,0.001
270080,3920,70.15633799999999,-37.32593536376953,18160,14.84,0.1535751223564148,68,269979,0.001
270228,3922,70.15949108000001,-34.69495391845703,18170,14.84,0.29776236414909363,68,270127,0.001
270377,3924,70.12286526999998,-36.59928894042969,18180,14.83,0.15204811096191406,68,270276,0.001
270527,3926,70.26726417,-37.08856201171875,18190,14.86,0.1415882259607315,68,270426,0.001
270676,3928,70.31809441,-37.09147644042969,18200,14.87,0.21902954578399658,68,270575,0.001
270825,3930,70.3684345,-35.74555969238281,18210,14.88,0.10918406397104263,68,270724,0.001
270974,3932,70.40790609999999,-33.793609619140625,18220,14.89,0.1285034418106079,68,270873,0.001
271124,3935,70.44808579999999,-34.72721862792969,18230,14.9,0.02932005561888218,68,271023,0.001
271272,3937,70.36377115999998,-36.276466369628906,18240,14.88,0.14958667755126953,68,271171,0.001
271421,3939,70.51078911999998,-36.02043533325195,18250,14.91,0.01865869015455246,68,271320,0.001
271569,3941,70.42024387,-36.008399963378906,18260,14.89,0.097911037504673,68,271468,0.001
271715,3943,70.32225741999999,-37.258209228515625,18270,14.87,0.08742943406105042,68,271614,0.001
271864,3945,70.30762827,-34.680484771728516,18280,14.87,0.34730803966522217,68,271763,0.001
272013,3948,70.26075456999999,-36.160614013671875,18290,14.86,0.0929645374417305,68,271912,0.001
272163,3950,70.31484907,-37.37512969970703,18300,14.87,0.04746159166097641,68,272062,0.001
272311,3952,70.25853404000001,-37.58622360229492,18310,14.86,0.08010099083185196,68,272210,0.001
272459,3954,70.20732770000001,-36.423545837402344,18320,14.85,0.21775181591510773,68,272358,0.001
272607,3956,70.11248631000001,-36.136444091796875,18330,14.83,0.14985360205173492,68,272506,0.001
272757,3958,70.19740895999999,-34.47718048095703,18340,14.85,0.09227541089057922,68,272656,0.001
272907,3960,70.24281315,-37.783843994140625,18350,14.86,0.021022725850343704,68,272806,0.001
273056,3963,70.29029497,-34.90222930908203,18360,14.87,0.21885070204734802,68,272955,0.001
273205,3965,70.43400521,-36.07472229003906,18370,14.9,0.27565670013427734,68,273104,0.001
273355,3967,70.49109759000001,-37.05709457397461,18380,14.91,0.16155633330345154,68,273254,0.001
273504,3969,70.49274549,-35.057491302490234,18390,14.91,0.16154906153678894,68,273403,0.001
273654,3971,70.4888106,-37.02509307861328,18400,14.91,0.09837555140256882,68,273553,0.001
273803,3973,70.53883118999998,-36.0141487121582,18410,14.92,0.09114838391542435,68,273702,0.001
273951,3975,70.53763183999999,-36.088985443115234,18420,14.92,0.15463361144065857,68,273850,0.001
274100,3977,70.58885689,-35.67417907714844,18430,14.93,0.22026792168617249,68,273999,0.001
274248,3979,70.49655694,-35.53325653076172,18440,14.91,0.15286730229854584,68,274147,0.001
274398,3982,70.48670449000001,-35.68833923339844,18450,14.91,0.22353170812129974,68,274297,0.001
274546,3984,70.43531691999999,-36.65644836425781,18460,14.9,0.08578112721443176,68,274445,0.001
274696,3986,70.47752603,-35.088401794433594,18470,14.91,0.28092190623283386,68,274595,0.001
274844,3988,70.38136739000001,-37.362056732177734,18480,14.89,0.30598050355911255,68,274743,0.001
274994,3990,70.42143913,-35.55501937866211,18490,14.9,0.15876340866088867,68,274893,0.001
275143,3992,70.37361762,-36.28815841674805,18500,14.89,0.15044265985488892,68,275042,0.001
275292,3994,70.3807042,-34.41203689575195,18510,14.89,0.3513775169849396,68,275191,0.001
275440,3996,70.39058651,-35.492332458496094,18520,14.89,0.14986750483512878,68,275339,0.001
275590,3999,70.43616954,-35.38138961791992,18530,14.9,0.1570172905921936,68,275489,0.001
275739,4001,70.48646309,-36.496864318847656,18540,14.91,0.16130879521369934,68,275638,0.001
275888,4003,70.44647718,-36.883575439453125,18550,14.9,0.16040444374084473,68,275787,0.001
276036,4005,70.45578927,-35.44938659667969,18560,14.9,0.10661843419075012,68,275935,0.001
276185,4007,70.41368425,-36.971656799316406,18570,14.89,0.18641376495361328,68,276084,0.001
276334,4009,70.45780317,-34.53306579589844,18580,14.9,0.08688868582248688,68,276233,0.001
276483,4012,70.41854660000001,-35.39393615722656,18590,14.89,0.15824711322784424,68,276382,0.001
276632,4014,70.41391374000001,-37.34668731689453,18600,14.89,0.09906262159347534,68,276531,0.001
276781,4016,70.40955628,-37.98002624511719,18610,14.89,0.21061557531356812,68,276680,0.001
276931,4018,70.49754738,-33.19425964355469,18620,14.91,0.15450291335582733,68,276830,0.001
277081,4020,70.49794308,-36.39337921142578,18630,14.91,0.015034440904855728,68,276980,0.001
277229,4023,70.44555110000002,-36.030792236328125,18640,14.9,0.15758810937404633,68,277128,0.001
277378,4025,70.4397656,-34.27558898925781,18650,14.9,0.16727015376091003,68,277277,0.001
277528,4027,70.53257022999999,-35.724212646484375,18660,14.92,0.2210344672203064,68,277427,0.001
277678,4029,70.57790322,-34.377601623535156,18670,14.93,0.1571359634399414,68,277577,0.001
277826,4031,70.52381579,-35.861175537109375,18680,14.92,0.14450407028198242,68,277725,0.001
277974,4033,70.47444629,-38.47965621948242,18690,14.91,0.2770140469074249,68,277873,0.001
278123,4035,70.48556118999998,-35.5987663269043,18700,14.91,0.16401250660419464,68,278022,0.001
278273,4037,70.53302018999999,-36.18553924560547,18710,14.92,0.17214268445968628,68,278172,0.001
278422,4039,70.48313905,-34.181190490722656,18720,14.91,0.31313014030456543,68,278321,0.001
278571,4041,70.43358031999999,-35.80255889892578,18730,14.9,0.23353543877601624,68,278470,0.001
278720,4043,70.48575105,-36.02135467529297,18740,14.91,0.09188330173492432,68,278619,0.001
278868,4046,70.43894915000001,-35.486488342285156,18750,14.9,0.09083598107099533,68,278767,0.001
279017,4048,70.39026156000001,-35.77379608154297,18760,14.89,0.018927250057458878,68,278916,0.001
279166,4050,70.34749032,-33.97410583496094,18770,14.88,0.16702347993850708,68,279065,0.001
279315,4052,70.40406933,-34.674781799316406,18780,14.89,0.1611548662185669,68,279214,0.001
279462,4054,70.35631858,-33.75392150878906,18790,14.88,0.1552961766719818,68,279361,0.001
279611,4056,70.34731160999999,-37.228515625,18800,14.88,0.16138294339179993,68,279510,0.001
279756,4058,70.11570339,-35.11321258544922,18810,14.83,0.21966801583766937,68,279655,0.001
279906,4060,70.16491171000001,-37.99940490722656,18820,14.84,0.21259593963623047,68,279805,0.001
280053,4062,70.06961109,-33.80361557006836,18830,14.82,0.22674115002155304,68,279952,0.001
280203,4065,70.11887335,-37.75307846069336,18840,14.83,0.15013490617275238,68,280102,0.001
280353,4067,70.21191362000002,-36.93278503417969,18850,14.85,0.08546395599842072,68,280252,0.001
280503,4069,70.25373353,-33.627811431884766,18860,14.86,0.025860948488116264,68,280402,0.001
280652,4071,70.25080227,-35.250667572021484,18870,14.86,0.20993050932884216,68,280551,0.001
280800,4073,70.20210669,-37.17982482910156,18880,14.85,0.31101635098457336,68,280699,0.001
280949,4075,70.30047252,-35.64044952392578,18890,14.87,0.3605535626411438,68,280848,0.001
281099,4077,70.35267771,-33.714012145996094,18900,14.88,0.29186147451400757,68,280998,0.001
281249,4080,70.58306375,-35.878631591796875,18910,14.93,0.22816821932792664,68,281148,0.001
281399,4082,70.59067432,-37.259883880615234,18920,14.93,0.09093328565359116,68,281298,0.001
281548,4084,70.68864924,-35.664024353027344,18930,14.95,0.1525757610797882,68,281447,0.001
281697,4086,70.63590459000001,-35.19445037841797,18940,14.94,0.0850231796503067,68,281596,0.001
281846,4088,70.58773583,-35.858402252197266,18950,14.93,0.14697608351707458,68,281745,0.001
281995,4090,70.54178435,-37.10169982910156,18960,14.92,0.15195341408252716,68,281894,0.001
282143,4092,70.50418464,-35.1883430480957,18970,14.91,0.09638293087482452,68,282042,0.001
282292,4094,70.55287879000001,-37.273563385009766,18980,14.92,0.08739253878593445,68,282191,0.001
282440,4096,70.49956822,-37.83191680908203,18990,14.91,0.16714146733283997,68,282339,0.001
282586,4098,70.30007644,-35.309532165527344,19000,14.87,0.09304078668355942,68,282485,0.001
282735,4100,70.24812322999999,-35.147438049316406,19010,14.86,0.030653594061732292,68,282634,0.001
282882,4102,70.10109808,-35.58289337158203,19020,14.83,0.15651623904705048,68,282781,0.001
283032,4105,70.1505124,-33.45909881591797,19030,14.84,0.44235143065452576,68,282931,0.001
283180,4107,70.11051494,-36.57185363769531,19040,14.83,0.21297204494476318,68,283079,0.001
283329,4109,70.1201223,-35.31767272949219,19050,14.83,0.22355251014232635,68,283228,0.001
283479,4111,70.17640931999999,-35.643409729003906,19060,14.84,0.08780381083488464,68,283378,0.001
283628,4113,70.21272998,-35.21796417236328,19070,14.85,0.15245144069194794,68,283527,0.001
283778,4115,70.25526381,-36.50917434692383,19080,14.86,0.02458532527089119,68,283677,0.001
283927,4117,70.30273816,-35.43219757080078,19090,14.87,0.020253507420420647,68,283826,0.001
284074,4119,70.36509996,-36.42543029785156,19100,14.88,0.2901607155799866,68,283973,0.001
284222,4122,70.32429035999999,-35.70405578613281,19110,14.87,0.45015043020248413,68,284121,0.001
284372,4124,70.47225361,-33.309913635253906,19120,14.9,0.27599865198135376,68,284271,0.001
284521,4126,70.42644235,-37.169708251953125,19130,14.89,0.1356760859489441,68,284420,0.001
284670,4128,70.46253619,-34.846710205078125,19140,14.9,0.3335092067718506,68,284569,0.001
284818,4130,70.41709228,-35.48108673095703,19150,14.89,0.09478233754634857,68,284717,0.001
284967,4132,70.36256656,-35.479820251464844,19160,14.88,0.28346842527389526,68,284866,0.001
285117,4134,70.41366058,-35.953067779541016,19170,14.89,0.22161081433296204,68,285016,0.001
285264,4136,70.27377505999999,-35.11582946777344,19180,14.86,0.09598410129547119,68,285163,0.001
285412,4138,70.22828720000001,-35.28837585449219,19190,14.85,0.29495134949684143,68,285311,0.001
285561,4140,70.31810325000001,-33.973655700683594,19200,14.87,0.037766143679618835,68,285460,0.001
285709,4142,70.31719896,-34.57652282714844,19210,14.87,0.15027490258216858,68,285608,0.001
285858,4145,70.26766841000001,-33.67306900024414,19220,14.86,0.1445988267660141,68,285757,0.001
286005,4147,70.17253407999999,-35.5921516418457,19230,14.84,0.15811456739902496,68,285904,0.001
286154,4149,70.17481769,-36.47063446044922,19240,14.84,0.21792015433311462,68,286053,0.001
286302,4151,70.16701031999997,-36.97385025024414,19250,14.84,0.030014462769031525,68,286201,0.001
286450,4153,70.12532019000001,-35.792137145996094,19260,14.83,0.15878412127494812,68,286349,0.001
286598,4155,70.03351194,-36.95747375488281,19270,14.81,0.10058329254388809,68,286497,0.001
286747,4157,70.12710145,-37.52317428588867,19280,14.83,0.09513372927904129,68,286646,0.001
286897,4159,70.21712942,-35.604949951171875,19290,14.85,0.1043696478009224,68,286796,0.001
287047,4161,70.25622513999998,-35.53021240234375,19300,14.86,0.15711651742458344,68,286946,0.001
287196,4164,70.30874269,-35.31079864501953,19310,14.87,0.03143901377916336,68,287095,0.001
287346,4166,70.35328035999999,-37.729095458984375,19320,14.88,0.04708339646458626,68,287245,0.001
287491,4168,70.26382985000001,-34.95500183105469,19330,14.86,0.21455524861812592,68,287390,0.001
287639,4170,70.21197611000001,-37.52915573120117,19340,14.85,0.21982470154762268,68,287538,0.001
287787,4172,70.21496180000001,-36.39179992675781,19350,14.85,0.26938945055007935,68,287686,0.001
287937,4174,70.30772847000001,-36.11121368408203,19360,14.87,0.09471932053565979,68,287836,0.001
288087,4176,70.39428823000002,-35.82660675048828,19370,14.89,0.34419143199920654,68,287986,0.001
288235,4178,70.34700060000002,-36.70146942138672,19380,14.88,0.5552125573158264,68,288134,0.001
288384,4180,70.30114595,-33.78972625732422,19390,14.87,0.38842910528182983,68,288283,0.001
288533,4182,70.25670805,-36.53632354736328,19400,14.86,0.3452626168727875,68,288432,0.001
288683,4185,70.30047010999999,-34.220420837402344,19410,14.87,0.395122766494751,68,288582,0.001
288832,4187,70.24645238,-36.865020751953125,19420,14.86,0.26103395223617554,68,288731,0.001
288981,4189,70.42921221999998,-35.922935485839844,19430,14.9,0.09116750210523605,68,288880,0.001
